date,venue_id,race_no,frame_no,car_no,name_kanji,racer_id,age,prefecture,term,grade,style,gear,score,first_places,second_places,third_places,outs,win_rate,top2_rate,top3_rate,style_escape,style_sprint,style_chase,style_other,start_number,back_number,recent_place1,recent_date1,recent_result1_1,recent_result1_2,recent_result1_3,recent_result1_4,recent_place2,recent_date2,recent_result2_1,recent_result2_2,recent_result2_3,recent_result2_4,recent_place3,recent_date3,recent_result3_1,recent_result3_2,recent_result3_3,recent_result3_4,comment,line_id,line_pos,race_grade,class_name
2025-06-01,23,5,6,9,瓜生　崇智,15132,30,熊本,109,Ｓ１,追,3.92,107.46,3,2,2,6,23.08,38.46,53.85,0,0,4,1,5,0,取手,05/31,一9,,,,宇都宮,05/15,,,,,名古屋,04/29,一3,二8,,,宮本君。,4,2,G3,選抜
2025-06-01,23,6,1,1,藤井　侑吾,15356,30,愛知,115,Ｓ１,逃,3.92,111.53,5,3,4,7,26.32,42.11,63.16,4,4,0,0,0,13,取手,05/31,初5,,,,青森,05/24,特3,Ｄ5,,,岐阜,05/14,初4,準3,決3,,自力。,2,1,G3,二予選
2025-06-01,23,6,2,2,渡邉　一成,13921,41,福島,88,Ｓ１,逃,3.92,105.75,5,4,1,11,23.81,42.86,47.62,4,4,1,0,3,9,取手,05/31,一1,,,,奈良,05/23,初7,準5,特2,,岸和田,05/09,初2,準5,特1,,自力。,1,1,G3,二予選
2025-06-01,23,6,3,3,井上　昌己,13815,45,長崎,86,Ｓ１,追,3.92,109.07,5,2,2,6,33.33,46.67,60.0,0,0,6,1,3,0,取手,05/31,一1,,,,武雄,05/20,初3,準1,決2,,名古屋,04/29,一2,二8,特8,特4,緒方君。,3,2,G3,二予選
2025-06-01,23,6,4,4,松村　友和,13961,45,大阪,88,Ｓ１,追,3.92,101.84,3,1,3,12,15.79,21.05,36.84,0,0,4,0,4,0,取手,05/31,一5,,,,岸和田,05/09,予2,準6,特6,,福井,05/02,初7,準4,特6,,中部勢へ。,2,3,G3,二予選
2025-06-01,23,6,4,5,山形　一気,14554,36,徳島,96,Ｓ２,追,3.92,104.24,2,5,4,15,7.69,26.92,42.31,0,1,4,2,1,0,取手,05/31,一2,,,,青森,05/24,抜4,特3,,,川崎,05/15,予1,準2,,,九州勢へ。,3,3,G3,二予選
2025-06-01,23,6,5,6,丸山　貴秀,13996,45,秋田,89,Ｓ２,追,3.92,96.55,0,3,3,18,0.0,12.5,25.0,0,0,1,2,3,0,取手,05/31,一4,,,,京王閣,05/24,,,,,平塚,05/10,一6,抜6,般8,般5,福島勢へ。,1,3,G3,二予選
2025-06-01,23,6,5,7,志智　俊夫,12596,52,岐阜,70,Ｓ１,追,3.92,108.25,4,1,5,7,23.53,29.41,58.82,0,1,3,1,2,0,取手,05/31,一2,,,,大垣,05/20,,,,,高松,05/05,初4,準1,決3,,藤井君。,2,2,G3,二予選
2025-06-01,23,6,6,8,緒方　将樹,15476,26,熊本,117,Ｓ２,逃,3.92,100.96,3,7,2,12,12.5,41.67,50.0,2,6,0,2,3,9,取手,05/31,一5,,,,玉野,05/18,予2,準3,特2,,平塚,05/10,一1,二2,準9,特7,自力。,3,1,G3,二予選
2025-06-01,23,6,6,9,山崎　芳仁,13920,45,福島,88,Ｓ１,両,3.92,110.0,5,2,2,10,26.32,36.84,47.37,0,2,5,0,2,1,取手,05/31,一3,,,,青森,05/24,特9,特7,,,平塚,05/10,,,,,渡邉君。,1,2,G3,二予選
2025-06-01,23,7,1,1,大川　龍二,14182,40,広島,91,Ｓ１,両,3.92,105.65,1,2,3,13,5.26,15.79,31.58,0,0,2,1,1,1,取手,05/31,一1,,,,青森,05/24,抜2,Ｄ8,,,川崎,05/15,予1,準2,決4,,渡口君。,1,2,G3,二予選
2025-06-01,23,7,2,2,佐々木悠葵,15343,29,群馬,115,Ｓ１,両,3.92,111.1,0,2,0,8,0.0,20.0,20.0,1,1,0,0,0,3,取手,05/31,初6,,,,青森,05/24,優7,Ｗ5,,,岐阜,05/14,,,,,自力。,2,1,G3,二予選
2025-06-01,23,7,3,3,櫻井祐太郎,15417,25,宮城,117,Ｓ２,逃,3.92,106.35,11,5,1,9,42.31,61.54,65.38,14,1,1,0,5,20,取手,05/31,一1,,,,京王閣,05/24,予1,準2,決5,,玉野,05/12,予6,般1,特1,,自力。,3,1,G3,二予選
2025-06-01,23,7,4,4,渡口　勝成,15551,27,山口,119,Ｓ２,逃,3.92,102.79,4,2,4,14,16.67,25.0,41.67,3,1,1,1,0,8,取手,05/31,一3,,,,福井,05/14,予3,抜1,特5,,函館,05/02,予4,準1,決4,,自力。,1,1,G3,二予選
2025-06-01,23,7,4,5,成田　和也,13917,46,福島,88,Ｓ１,追,3.92,114.0,6,5,1,4,37.5,68.75,75.0,0,0,9,2,2,0,取手,05/31,初3,,,,青森,05/24,特4,Ｄ2,,,川崎,05/15,初5,準1,決1,,櫻井君。,3,2,G3,二予選
2025-06-01,23,7,5,6,坂本　周作,14982,33,青森,105,Ｓ２,逃,3.92,97.84,4,2,2,11,21.05,31.58,42.11,1,1,4,0,0,2,取手,05/31,一5,,,,奈良,05/23,予3,準7,般2,,川崎,05/15,,,,,北の３番手。,3,3,G3,二予選
2025-06-01,23,7,5,7,佐々木眞也,15439,30,神奈,117,Ｓ１,両,3.92,109.8,3,3,4,11,14.29,28.57,47.62,0,2,3,1,3,2,取手,05/31,一3,,,,青森,05/24,特7,特4,,,岐阜,05/14,,,,,鈴木君。,4,2,G3,二予選
2025-06-01,23,7,6,8,鈴木　浩太,15525,28,千葉,119,Ｓ２,逃,3.92,100.5,1,7,3,9,5.0,40.0,55.0,7,1,0,0,2,12,取手,05/31,一2,,,,奈良,05/23,予2,準6,特7,,福井,05/14,予7,般3,般2,,自力。,4,1,G3,二予選
2025-06-01,23,7,6,9,芦澤　大輔,14055,43,茨城,90,Ｓ１,追,3.92,108.15,4,3,4,10,19.05,33.33,52.38,0,0,4,3,3,0,取手,05/31,一1,,,,京王閣,05/24,初2,準6,特1,,宇都宮,05/15,一4,二1,準5,秀8,佐々木悠君。,2,2,G3,二予選
2025-06-01,23,8,1,1,吉田　有希,15518,23,茨城,119,Ｓ１,逃,3.92,107.1,6,3,0,12,28.57,42.86,42.86,6,2,1,0,2,9,取手,05/31,一2,,,,宇都宮,05/15,一2,二1,準7,特2,名古屋,04/29,一5,般9,般5,,自力。,2,1,G3,二予選
2025-06-01,23,8,2,2,河端　朋之,14484,40,岡山,95,Ｓ１,逃,3.93,108.46,5,4,2,15,19.23,34.62,42.31,2,5,2,0,9,8,取手,05/31,一2,,,,青森,05/24,特1,Ｄ7,,,福井,05/14,初6,準5,特2,,自力。,1,1,G3,二予選
2025-06-01,23,8,3,3,佐藤　一伸,14356,37,福島,94,Ｓ１,両,3.93,108.15,10,4,2,10,38.46,53.85,61.54,0,7,7,0,1,3,取手,05/31,一3,,,,京王閣,05/24,初4,準1,決1,,岸和田,05/18,初5,準5,特1,,伊東君。,3,2,G3,二予選
2025-06-01,23,8,4,4,伊東　翔貴,14800,34,福島,100,Ｓ２,逃,3.92,97.73,2,3,4,13,9.09,22.73,40.91,2,0,3,0,2,7,取手,05/31,一4,,,,京王閣,05/24,予7,般4,般2,,川崎,05/15,予5,抜4,般1,,自力。,3,1,G3,二予選
2025-06-01,23,8,4,5,武田　豊樹,13923,51,茨城,88,Ｓ１,追,3.92,107.26,8,5,4,6,34.78,56.52,73.91,0,0,10,3,0,0,取手,05/31,一2,,,,京王閣,05/24,,,,,宇都宮,05/15,一1,二1,準7,特1,吉田君。,2,2,G3,二予選
2025-06-01,23,8,5,6,江守　　昇,12811,50,千葉,73,Ｓ２,追,3.92,95.57,1,2,2,19,4.17,12.5,20.83,0,0,1,2,1,0,取手,05/31,一4,,,,弥彦,05/20,予6,般1,特6,,岸和田,05/09,予3,準7,般6,,北の後ろ。,3,3,G3,二予選
2025-06-01,23,8,5,7,岩津　裕介,13880,43,岡山,87,Ｓ１,追,3.92,112.93,6,5,8,8,22.22,40.74,70.37,0,1,6,4,2,0,取手,05/31,初4,,,,青森,05/24,特2,Ｄ3,,,宇都宮,05/15,初3,二1,準7,特1,河端君。,1,2,G3,二予選
2025-06-01,23,8,6,8,白岩　大助,13622,45,埼玉,84,Ｓ２,追,3.92,95.79,0,0,4,15,0.0,0.0,21.05,0,0,0,0,6,0,取手,05/31,一3,,,,弥彦,05/20,予4,抜7,般5,,玉野,05/12,予6,般3,般3,,地元勢へ。,2,3,G3,二予選
2025-06-01,23,8,6,9,上野　優太,15297,28,熊本,113,Ｓ１,追,3.92,104.48,6,5,4,6,28.57,52.38,71.43,0,1,9,1,6,0,取手,05/31,一2,,,,武雄,05/20,予1,準3,特2,,高松,05/05,初5,準3,決1,,岡山勢へ。,1,3,G3,二予選
2025-06-01,23,9,1,1,和田健太郎,13851,44,千葉,87,Ｓ１,追,3.923.93,111.32,6,3,4,9,27.27,40.91,59.09,0,0,6,3,2,0,取手,05/31,初9,,,,平塚,05/10,一1,二3,準7,特1,名古屋,04/29,一1,二4,特3,優9,松井君。,1,2,G3,二予選
2025-06-01,23,9,2,2,小川　勇介,14112,40,福岡,90,Ｓ１,追,3.92,109.22,5,4,3,13,20.0,36.0,48.0,0,0,6,3,3,0,取手,05/31,一5,,,,防府,05/25,初4,準1,決3,,玉野,05/18,初1,準3,決4,,松本君。,2,2,G3,二予選
2025-06-01,23,9,3,3,松崎　広太,15692,25,茨城,123,Ｓ２,逃,3.92,103.05,6,2,3,8,31.58,42.11,57.89,6,2,0,0,5,10,取手,05/31,一2,,,,奈良,05/23,予1,準1,決6,,函館,05/02,予3,準3,特7,,自力。,3,1,G3,二予選
2025-06-01,23,9,4,4,阪本　和也,15386,30,長崎,115,Ｓ２,追,3.92,100.67,3,1,5,18,11.11,14.81,33.33,0,0,3,1,9,0,取手,05/31,一2,,,,青森,05/24,抜3,特5,,,宇都宮,05/15,一5,二7,特8,抜9,九州３番手。,2,3,G3,二予選
2025-06-01,23,9,4,5,須永　優太,14358,36,福島,94,Ｓ２,追,3.92,106.46,6,7,5,8,23.08,50.0,69.23,0,0,8,5,3,0,取手,05/31,一1,,,,平塚,05/10,一5,二2,準7,特2,福井,05/02,予1,準4,特3,,邊見君。,4,2,G3,二予選
2025-06-01,23,9,5,6,邊見　光輝,15595,23,福島,119,Ｓ２,逃,3.92,98.2,4,2,2,12,20.0,30.0,40.0,3,3,0,0,1,9,取手,05/31,一5,,,,奈良,05/23,予5,般1,特7,,平塚,05/10,一3,二8,抜9,般1,自力。,4,1,G3,二予選
2025-06-01,23,9,5,7,松本秀之介,15480,25,熊本,117,Ｓ１,逃,3.92,108.17,8,2,2,12,33.33,41.67,50.0,0,5,5,0,0,4,取手,05/31,一4,,,,青森,05/24,抜1,Ｄ7,,,平塚,05/10,一1,二1,準2,決6,自力。,2,1,G3,二予選
2025-06-01,23,9,6,8,岡田　泰地,14806,33,栃木,100,Ｓ２,追,3.92,100.2,2,2,1,11,12.5,25.0,31.25,0,0,3,1,1,0,取手,05/31,一3,,,,京王閣,05/24,予4,抜2,特3,,平塚,05/10,一5,二9,抜8,般1,松崎君。,3,2,G3,二予選
2025-06-01,23,9,6,9,松井　宏佑,15261,32,神奈,113,Ｓ１,逃,3.92,116.53,5,5,3,5,27.78,55.56,72.22,2,6,2,0,6,5,取手,05/31,初8,,,,青森,05/24,特4,Ｄ1,,,平塚,05/10,,,,,自力。,1,1,G3,二予選
2025-06-01,23,10,1,1,佐藤慎太郎,13162,48,福島,78,Ｓ１,追,3.92,107.62,2,0,3,8,15.38,15.38,38.46,0,0,2,0,1,0,取手,05/31,一2,,,,青森,05/24,優7,Ｗ5,,,宇都宮,05/15,一1,二9,抜3,特6,郡司君。,1,2,G3,二予選
2025-06-01,23,10,2,2,西田　優大,15731,27,広島,123,Ｓ２,逃,3.92,104.79,2,1,3,8,14.29,21.43,42.86,2,0,1,0,1,9,取手,05/31,一5,,,,平塚,05/10,一1,二8,特5,特8,福井,05/02,予3,準2,決4,,自力。,2,1,G3,二予選
2025-06-01,23,10,3,3,小畑　勝広,15336,26,茨城,115,Ｓ２,逃,3.92,103.68,3,2,5,9,15.79,26.32,52.63,2,2,1,0,0,8,取手,05/31,一3,,,,弥彦,05/20,予1,準6,特6,,玉野,05/12,予3,準2,決7,,山口君。,3,2,G3,二予選
2025-06-01,23,10,4,4,山口　多聞,15608,23,埼玉,121,Ｓ２,逃,3.92,103.0,5,3,5,10,21.74,34.78,56.52,4,3,1,0,0,12,取手,05/31,一1,,,,岸和田,05/18,予3,準5,特3,,大垣,05/08,予2,準1,決7,,自力。,3,1,G3,二予選
2025-06-01,23,10,4,5,郡司　浩平,14741,34,神奈,99,ＳＳ,両,3.92,117.91,11,4,0,7,50.0,68.18,68.18,2,8,5,0,4,5,取手,05/31,初7,,,,青森,05/24,優8,Ｗ1,,,平塚,05/10,初4,二1,準1,決1,自力。,1,1,G3,二予選
2025-06-01,23,10,5,6,畑段　嵐士,15004,34,京都,105,Ｓ２,両,3.92,99.92,1,3,4,18,3.85,15.38,30.77,0,2,1,1,4,2,取手,05/31,一4,,,,京王閣,05/24,予3,準4,特2,,岐阜,05/14,予4,抜1,特4,,自力自在。,4,1,G3,二予選
2025-06-01,23,10,5,7,内藤　宣彦,12339,54,秋田,67,Ｓ１,追,3.92,105.29,3,4,2,15,12.5,29.17,37.5,0,0,4,3,4,0,取手,05/31,一5,,,,青森,05/24,抜3,特5,,,福井,05/14,,,,,佐藤君。,1,3,G3,二予選
2025-06-01,23,10,6,8,栗山　俊介,14944,36,奈良,103,Ｓ２,両,3.92,100.95,1,3,4,11,5.26,21.05,42.11,0,0,2,2,1,0,取手,05/31,一5,,,,岐阜,05/14,予4,抜2,特6,,福井,05/02,予5,般2,特5,,畑段君。,4,2,G3,二予選
2025-06-01,23,10,6,9,橋本　　強,14038,40,愛媛,89,Ｓ１,追,3.92,109.44,5,5,2,13,20.0,40.0,48.0,0,0,6,4,1,0,取手,05/31,一4,,,,青森,05/24,抜2,Ｄ4,,,岐阜,05/14,初2,準5,特1,,西田君。,2,2,G3,二予選
2025-06-01,23,11,1,1,杉森　輝大,14930,42,茨城,103,Ｓ１,両,3.92,109.55,1,5,6,9,4.76,28.57,57.14,0,4,0,2,1,1,取手,05/31,一5,,,,奈良,05/23,初2,準6,特2,,名古屋,04/29,般2,般4,抜5,,眞杉君。,1,2,G3,二予選
2025-06-01,23,11,2,2,阿竹　智史,14105,43,徳島,90,Ｓ１,両,3.92,108.96,4,5,4,10,17.39,39.13,56.52,0,2,5,2,1,2,取手,05/31,一2,,,,青森,05/24,抜2,Ｄ9,,,川崎,05/15,初3,準3,特3,,吉武君。,3,2,G3,二予選
2025-06-01,23,11,3,3,横関　裕樹,14754,37,岐阜,99,Ｓ２,両,3.92,104.81,9,4,5,9,33.33,48.15,66.67,3,5,3,2,14,4,取手,05/31,一5,,,,京王閣,05/24,予1,準3,決2,,福井,05/14,予1,準1,決7,,自力で。,2,1,G3,二予選
2025-06-01,23,11,4,4,小堺　浩二,14177,42,石川,91,Ｓ２,両,3.92,99.39,4,4,0,20,14.29,28.57,28.57,0,4,2,2,2,1,取手,05/31,一4,,,,京王閣,05/24,予4,抜6,般5,,岸和田,05/18,般1,,,,横関君。,2,2,G3,二予選
2025-06-01,23,11,4,5,石毛　克幸,13628,48,千葉,84,Ｓ２,追,3.92,101.12,2,5,6,12,8.0,28.0,52.0,0,0,5,2,4,0,取手,05/31,一1,,,,大垣,05/20,予3,準6,特2,,福井,05/02,予3,準4,特3,,染谷君。,4,2,G3,二予選
2025-06-01,23,11,5,6,吉武信太朗,15064,31,愛媛,107,Ｓ２,逃,3.93,97.17,2,0,4,24,6.67,6.67,20.0,0,2,0,0,2,5,取手,05/31,一3,,,,高松,05/21,予3,準7,般4,,玉野,05/12,予3,抜6,般4,,自力で。,3,1,G3,二予選
2025-06-01,23,11,5,7,眞杉　　匠,15242,26,栃木,113,ＳＳ,逃,3.92,115.58,6,6,5,8,24.0,48.0,68.0,4,6,1,1,10,14,取手,05/31,初1,,,,青森,05/24,優3,Ｐ8,,,宇都宮,05/15,初2,二3,,,自力。,1,1,G3,二予選
2025-06-01,23,11,6,8,染谷　幸喜,15168,36,千葉,111,Ｓ２,逃,3.92,99.11,1,6,1,11,5.26,36.84,42.11,5,2,0,0,2,9,取手,05/31,一3,,,,平塚,05/10,,,,,福井,05/02,予6,般3,般1,,自力。,4,1,G3,二予選
2025-06-01,23,11,6,9,芦澤　辰弘,14441,36,茨城,95,Ｓ１,追,3.92,106.17,4,9,1,9,17.39,56.52,60.87,0,0,6,7,10,0,取手,05/31,一1,,,,高松,05/21,初1,準3,決6,,名古屋,04/29,一7,般2,般2,抜8,栃茨３番手。,1,3,G3,二予選
2025-06-01,23,12,1,1,小川真太郎,15063,32,徳島,107,Ｓ１,両,3.92,108.8,5,1,3,11,25.0,30.0,45.0,0,2,4,0,2,0,取手,05/31,一3,,,,青森,05/24,抜3,特8,,,平塚,05/10,一6,抜1,特1,秀5,近藤君。,1,2,G3,二予選
2025-06-01,23,12,2,2,木村　皆斗,15516,23,茨城,119,Ｓ２,逃,3.92,107.56,10,3,1,4,55.56,72.22,77.78,7,4,2,0,4,10,取手,05/31,一1,,,,武雄,05/20,予1,準1,決5,,岸和田,05/09,予1,準1,決1,,自力で。,2,1,G3,二予選
2025-06-01,23,12,3,3,三谷　竜生,14873,37,奈良,101,Ｓ１,両,3.92,109.87,5,4,1,13,21.74,39.13,43.48,1,6,2,0,2,2,取手,05/31,一4,,,,青森,05/24,特9,特6,,,岐阜,05/14,初3,準1,決5,,自力。,3,1,G3,二予選
2025-06-01,23,12,4,4,近藤　翔馬,15554,27,愛媛,119,Ｓ２,逃,3.92,99.16,4,2,5,14,16.0,24.0,44.0,0,2,3,1,1,6,取手,05/31,一4,,,,弥彦,05/20,予4,抜6,般1,,岸和田,05/09,予3,準2,決6,,自力。,1,1,G3,二予選
2025-06-01,23,12,4,5,吉田　拓矢,15039,30,茨城,107,Ｓ１,両,3.92,116.21,9,3,5,2,47.37,63.16,89.47,1,4,6,1,0,4,取手,05/31,初2,,,,青森,05/24,優1,Ｐ3,,,川崎,05/15,,,,,木村君。,2,2,G3,二予選
2025-06-01,23,12,5,6,水谷　良和,12592,53,愛知,70,Ｓ２,追,3.92,96.3,0,5,4,11,0.0,25.0,45.0,0,0,3,2,0,0,取手,05/31,一4,,,,弥彦,05/20,予7,般2,般2,,岐阜,05/14,般2,般7,,,近畿勢へ。,3,3,G3,二予選
2025-06-01,23,12,5,7,神田　紘輔,14837,39,大阪,100,Ｓ１,追,3.92,106.48,3,5,2,13,13.04,34.78,43.48,0,0,4,4,5,0,取手,05/31,一3,,,,青森,05/24,抜5,抜2,,,玉野,05/12,初5,準6,特5,,三谷君。,3,2,G3,二予選
2025-06-01,23,12,6,8,戸田　洋平,14259,42,岡山,92,Ｓ２,追,3.92,98.55,2,2,1,15,10.0,20.0,25.0,0,1,2,1,2,0,取手,05/31,一4,,,,宇都宮,05/15,一8,抜2,抜1,特4,武雄,05/05,予5,般1,特7,,小川君。,1,3,G3,二予選
2025-06-01,23,12,6,9,磯田　　旭,14506,35,栃木,96,Ｓ２,追,3.92,103.53,4,4,1,10,21.05,42.11,47.37,0,0,6,2,2,0,取手,05/31,一1,,,,弥彦,05/27,予1,準6,特2,,玉野,05/18,予3,準4,特7,,地元勢へ。,2,3,G3,二予選
2025-06-01,53,1,1,1,鈴木　裕斗,14713,34,宮城,99,Ａ３,両,3.92,65.5,1,2,2,19,4.17,12.5,20.83,0,2,0,1,5,1,奈良,05/30,予7,般6,,,函館,05/19,予4,般3,般5,,四日市,05/11,予7,般2,般4,,自力で頑張ります。,1,1,F2,チ一般
2025-06-01,53,1,2,2,井上　将志,14841,48,大阪,86,Ａ３,追,3.92,64.82,0,0,2,15,0.0,0.0,11.76,0,0,0,0,0,0,奈良,05/30,予6,般7,,,大垣,05/14,予5,般5,般4,,奈良,04/28,予6,般6,般3,,一人でやります。,2,1,F2,チ一般
2025-06-01,53,1,3,3,廣川　貞治,11790,57,東京,61,Ａ３,追,3.92,68.75,3,1,4,15,13.04,17.39,34.78,0,0,4,0,0,0,奈良,05/30,予5,般4,,,高松,05/15,予6,,,,川崎,05/05,予6,般5,般4,,法月君の後ろから。,1,4,F2,チ一般
2025-06-01,53,1,4,4,法月　成祐,13110,51,神奈,77,Ａ３,追,3.92,73.22,4,5,6,9,16.67,37.5,62.5,0,0,7,2,0,0,奈良,05/30,予7,般3,,,川崎,05/23,予1,準4,抜1,,高松,05/15,予4,抜2,抜5,,北日本の後ろから。,1,3,F2,チ一般
2025-06-01,53,1,5,5,須々田大昇,13303,52,青森,80,Ａ３,追,3.92,66.62,1,2,1,17,4.76,14.29,19.05,0,0,2,1,0,0,奈良,05/30,予6,般3,,,弥彦,05/11,予5,般2,般4,,平塚,05/01,予7,般6,般2,,鈴木君へ。,1,2,F2,チ一般
2025-06-01,53,2,1,1,永原　　徹,13866,46,富山,87,Ａ３,追,3.92,64.52,0,0,2,25,0.0,0.0,7.41,0,0,0,0,1,0,奈良,05/30,予5,般6,,,四日市,05/17,予7,般7,般5,,豊橋,05/05,予7,般3,般6,,自分でやります。,3,1,F2,チ一般
2025-06-01,53,2,2,2,塚本　勝士,13399,48,栃木,81,Ａ３,両,3.93,70.52,4,1,5,11,19.05,23.81,47.62,2,2,0,1,2,4,奈良,05/30,予4,準7,,,岐阜,05/08,予5,般3,般1,,大垣,04/16,予7,般1,抜7,,自力で頑張ります。,1,1,F2,チ一般
2025-06-01,53,2,3,3,柴田　　健,12656,54,神奈,71,Ａ３,追,3.92,69.44,0,3,3,19,0.0,12.0,24.0,0,0,3,0,1,0,奈良,05/30,予5,般5,,,函館,05/19,予2,準4,決6,,岐阜,05/08,予6,般4,般4,,関東勢の後ろへ。,1,4,F2,チ一般
2025-06-01,53,2,4,4,塚本　　諭,13676,48,福島,85,Ａ３,追,3.85,66.88,2,1,2,22,7.41,11.11,18.52,0,0,3,0,2,0,奈良,05/30,予7,般4,,,佐世保,05/23,予5,抜1,抜7,,伊東,05/04,予7,般5,般4,,位置を決めずに。,2,1,F2,チ一般
2025-06-01,53,2,5,5,吉田　英二,13023,51,東京,76,Ａ３,追,3.92,66.96,1,2,4,17,4.17,12.5,29.17,0,0,2,1,0,0,奈良,05/30,予5,般2,,,函館,05/19,,,,,弥彦,05/11,予6,般7,般1,,佐野君へ。,1,3,F2,チ一般
2025-06-01,53,2,6,6,佐野多喜男,13692,46,新潟,85,Ａ３,追,3.92,68.7,2,2,2,21,7.41,14.81,22.22,0,1,1,2,0,1,奈良,05/30,予6,般2,,,大宮,05/24,予5,抜2,抜5,,函館,05/14,予5,般4,般4,,塚本勝士さんへ。,1,2,F2,チ一般
2025-06-01,53,3,1,1,武田　和也,14254,37,奈良,92,Ａ３,両,3.92,72.83,0,6,4,13,0.0,26.09,43.48,1,0,3,2,16,2,奈良,05/30,予2,準5,,,弥彦,05/11,予2,準4,抜3,,小倉,05/01,予4,準4,抜4,,何かする。,1,1,F2,チ選抜
2025-06-01,53,3,2,2,古田　義明,13272,52,三重,79,Ａ３,追,3.93,70.84,0,1,8,11,0.0,5.0,45.0,0,0,1,0,1,0,奈良,05/30,予4,準4,,,西武園,05/10,予3,準5,抜7,,立川,04/26,予4,準4,抜3,,位置を決めずに。,3,1,F2,チ選抜
2025-06-01,53,3,3,3,陶器　一馬,13796,46,大阪,86,Ａ３,追,3.86,71.17,0,1,2,5,0.0,12.5,37.5,0,0,0,1,1,0,奈良,05/30,予3,準6,,,四日市,05/17,,,,,福井,05/08,,,,,奈良勢の後ろへ。,1,3,F2,チ選抜
2025-06-01,53,3,4,4,石田　宏樹,14124,43,青森,91,Ａ３,両,3.92,69.32,7,3,7,21,18.42,26.32,44.74,4,6,0,0,2,13,奈良,05/30,予6,般1,,,四日市,05/17,予5,般2,抜5,,西武園,05/10,般3,般1,,,自力。,2,1,F2,チ選抜
2025-06-01,53,3,5,5,岡崎　和久,13206,49,奈良,78,Ａ３,追,3.92,73.95,1,8,6,6,4.76,42.86,71.43,0,0,2,7,3,0,奈良,05/30,予3,準5,,,立川,05/20,,,,,弥彦,05/01,予2,準2,決7,,同県の武田君へ。,1,2,F2,チ選抜
2025-06-01,53,3,6,6,葉狩　伸泰,13207,51,大阪,78,Ａ３,両,3.92,67.67,2,2,0,17,9.52,19.05,19.05,1,3,0,0,1,2,奈良,05/30,予4,般1,,,西武園,05/10,,,,,小倉,05/01,予5,抜7,般5,,近畿の４番手から。,1,4,F2,チ選抜
2025-06-01,53,3,6,7,堀　　勝政,13549,47,群馬,83,Ａ３,追,3.92,73.38,1,5,2,9,5.88,35.29,47.06,0,0,2,4,11,0,奈良,05/30,予3,準6,,,大垣,05/14,予3,準3,決7,,伊東,05/04,,,,,石田君をマーク。,2,2,F2,チ選抜
2025-06-01,53,4,1,1,油谷　　蒼,15829,30,兵庫,125,Ａ３,逃,3.92,74.65,8,6,2,7,34.78,60.87,69.57,9,2,2,1,1,13,奈良,05/30,予1,準2,,,弥彦,05/11,予2,準1,決7,,平塚,05/01,予1,準6,,,単騎。,2,1,F2,チ決勝
2025-06-01,53,4,2,2,山本恵太郎,12649,51,東京,71,Ａ３,追,3.92,74.03,1,11,8,13,3.03,36.36,60.61,0,0,3,9,0,0,奈良,05/30,予1,準4,,,函館,05/14,予1,準3,決6,,豊橋,05/05,予2,準3,抜2,,織茂君へ。,1,3,F2,チ決勝
2025-06-01,53,4,3,3,福田　健太,15785,24,宮城,125,Ａ３,逃,3.92,74.71,4,8,4,8,16.67,50.0,66.67,10,2,0,0,12,16,奈良,05/30,予1,準1,,,西武園,05/10,予1,準3,決1,,福井,04/13,予6,般1,抜2,,自力。,1,1,F2,チ決勝
2025-06-01,53,4,4,4,望月裕一郎,12202,55,静岡,65,Ａ３,追,3.92,72.94,5,5,9,13,15.63,31.25,59.38,0,0,8,2,0,0,奈良,05/30,予2,準3,,,佐世保,05/23,予1,準3,抜2,,四日市,05/11,予3,準3,決6,,山本天平君へ。,3,2,F2,チ決勝
2025-06-01,53,4,5,5,織茂雄一郎,15801,27,山梨,125,Ａ３,逃,3.92,72.67,2,10,7,14,6.06,36.36,57.58,8,0,1,3,31,13,奈良,05/30,予2,準2,,,川崎,05/23,予2,準6,抜2,,函館,05/14,予2,準2,決4,,福田君へ。,1,2,F2,チ決勝
2025-06-01,53,4,6,6,山本　天平,15806,27,千葉,125,Ａ３,逃,3.92,72.24,5,3,3,10,23.81,38.1,52.38,7,1,0,0,4,10,奈良,05/30,予3,準3,,,函館,05/14,予3,準4,決7,,松戸,04/22,予3,準1,決6,,自力。,3,1,F2,チ決勝
2025-06-01,53,4,6,7,志田愛希飛,15821,23,富山,125,Ａ３,逃,3.92,76.94,14,10,2,6,43.75,75.0,81.25,15,8,1,0,4,24,奈良,05/30,予1,準1,,,高知,05/17,予2,準5,抜1,,豊橋,05/05,予2,準4,,,単騎。,4,1,F2,チ決勝
2025-06-01,53,5,1,1,普久原美海,15852,20,栃木,126,Ｌ１,両,3.77,45.58,0,1,0,23,0.0,4.17,4.17,0,0,0,1,2,1,奈良,05/30,予7,予6,,,熊本,05/13,,,,,福井,05/02,予7,予7,般6,,臨機応変に。,2,1,F2,ガ一般
2025-06-01,53,5,2,2,羽田野愛花,15775,23,大分,124,Ｌ１,追,3.77,46.93,0,0,3,12,0.0,0.0,20.0,0,0,0,0,0,0,奈良,05/30,予7,予5,,,西武園,05/05,,,,,高知,04/22,予7,,,,自在にやります。,3,1,F2,ガ一般
