date,venue_id,race_no,frame_no,car_no,name_kanji,racer_id,age,prefecture,term,grade,style,gear,score,first_places,second_places,third_places,outs,win_rate,top2_rate,top3_rate,style_escape,style_sprint,style_chase,style_other,start_number,back_number,recent_place1,recent_date1,recent_result1_1,recent_result1_2,recent_result1_3,recent_result1_4,recent_place2,recent_date2,recent_result2_1,recent_result2_2,recent_result2_3,recent_result2_4,recent_place3,recent_date3,recent_result3_1,recent_result3_2,recent_result3_3,recent_result3_4,comment,line_id,line_pos
2025-05-30,61,3,5,5,葛西雄太郎,13742,46,愛媛,85,Ａ２,両,3.92,80.31,2,2,4,18,7.69,15.38,30.77,0,3,1,0,0,6,玉野,05/29,予7,,,,伊東,05/23,予6,般3,般3,,佐世保,05/01,予5,般1,特7,,自力。,1,1
2025-05-30,61,3,6,6,大泉　英則,13989,44,宮城,89,Ａ２,追,3.92,80.27,0,1,6,23,0,3.33,23.33,0,0,0,1,2,0,玉野,05/29,予5,,,,伊東,05/17,予6,般4,般4,,京王閣,05/04,般5,,,,大越君。,3,2
2025-05-30,61,3,6,7,白川　将太,14278,38,青森,93,Ａ２,追,3.92,80.13,0,2,1,21,0,8.33,12.5,0,0,0,2,8,1,玉野,05/29,予5,,,,高松,05/21,予6,般5,般6,,青森,05/07,予2,準4,特7,,大泉さん。,3,3
2025-05-30,61,4,1,1,樋口　開土,15255,28,東京,113,Ａ２,逃,3.92,88.17,3,4,6,11,12.5,29.17,54.17,2,2,3,0,0,9,玉野,05/29,予6,,,,青森,05/07,予2,準4,特3,,別府,04/25,予2,準6,特6,,自力。,1,1
2025-05-30,61,4,2,2,渡邉　高志,13616,47,栃木,84,Ａ１,追,3.93,84.70,6,1,2,18,22.22,25.93,33.33,0,1,6,0,0,0,玉野,05/29,予6,,,,福井,05/14,予4,準5,特4,,西武園,05/05,予5,般1,特7,,樋口君。,1,2
2025-05-30,61,4,3,3,竹内　真一,14040,44,福岡,89,Ａ２,追,3.92,83.30,3,1,4,19,11.11,14.81,29.63,0,0,3,1,2,0,玉野,05/29,予7,,,,函館,05/19,予1,準7,般6,,宇都宮,05/01,予5,抜4,般6,,川野君。,2,2
2025-05-30,61,4,4,4,川野　　深,15558,27,福岡,119,Ａ２,逃,3.92,83.00,3,1,4,10,16.67,22.22,44.44,3,1,0,0,5,8,玉野,05/29,予6,,,,岐阜,05/14,予6,般1,特6,,防府,04/27,予6,般4,般4,,自力。,2,1
2025-05-30,61,4,5,5,水野　悟志,14388,41,静岡,94,Ａ２,追,3.92,80.00,0,1,3,15,0,5.26,21.05,0,0,0,1,0,0,玉野,05/29,予7,,,,伊東,05/23,般5,,,,大垣,05/14,予5,般4,般6,,関東勢へ。,1,3
2025-05-30,61,4,6,6,屋良　朝春,14374,41,沖縄,94,Ａ１,両,3.93,79.92,0,3,1,20,0,12.5,16.67,0,0,0,3,7,2,玉野,05/29,予6,,,,別府,05/18,予6,般5,般2,,佐世保,05/01,予5,抜7,般6,,単騎で。,3,1
2025-05-30,61,4,6,7,大竹　哲也,14304,45,静岡,93,Ａ１,追,3.92,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,玉野,05/29,予6,,,,弥彦,05/01,,,,,岸和田,12/31,予3,,,,水野君。,1,4
2025-05-30,61,5,1,1,小笠原一真,15685,25,青森,123,Ａ２,逃,3.92,86.44,11,4,1,11,40.74,55.56,59.26,13,2,0,0,7,15,玉野,05/29,予4,,,,松阪,05/20,予2,準1,決7,,川崎,05/05,予2,準3,特7,,自力。,1,1
2025-05-30,61,5,2,2,峯口　　司,15746,22,長崎,123,Ａ２,逃,3.92,85.43,5,2,2,12,23.81,33.33,42.86,1,6,0,0,1,5,玉野,05/29,予5,,,,奈良,05/11,予1,準6,特2,,弥彦,04/25,予1,準7,特3,,自力。,2,1
2025-05-30,61,5,3,3,下野　義城,15379,28,愛媛,115,Ａ２,逃,3.92,83.61,3,6,4,20,9.09,27.27,39.39,4,3,1,1,4,12,玉野,05/29,予3,,,,別府,05/18,予2,準5,特5,,宇都宮,05/01,予2,準7,特4,,自力。,3,1
2025-05-30,61,5,4,4,佐藤　　謙,14058,39,栃木,90,Ａ２,追,3.93,83.20,2,3,1,19,8,20,24,0,0,3,2,2,0,玉野,05/29,予3,,,,岸和田,05/18,予5,般6,般5,,弥彦,05/01,予5,般6,,,小笠原君。,1,2
2025-05-30,61,5,5,5,赤井　　学,13106,51,千葉,77,Ａ２,追,3.92,82.92,2,2,5,15,8.33,16.67,37.5,0,0,2,2,9,0,玉野,05/29,予5,,,,京王閣,05/04,予4,抜5,般2,,大宮,04/26,予3,抜4,般1,,佐藤君。,1,3
2025-05-30,61,5,6,6,井上　将志,14841,38,福岡,98,Ａ２,両,3.92,80.64,0,4,0,11,0,26.67,26.67,0,1,1,2,4,0,玉野,05/29,予4,,,,奈良,05/11,予5,般5,般6,,青森,04/19,,,,,一人で。,4,1
2025-05-30,61,5,6,7,南部　亮太,14342,40,長崎,93,Ａ２,両,3.85,80.46,1,3,2,18,4.17,16.67,25,0,1,2,1,5,0,玉野,05/29,予5,,,,高知,05/17,予6,般2,特6,,大垣,05/08,予5,般4,般4,,峯口君。,2,2
2025-05-30,61,6,1,1,高橋綜一郎,15564,28,大分,119,Ａ１,逃,3.92,89.57,8,3,1,9,38.1,52.38,57.14,2,7,1,1,5,5,玉野,05/29,予5,,,,別府,05/09,予1,準3,決2,,四日市,04/13,予1,準1,決5,,自力。,1,1
2025-05-30,61,6,2,2,上野　真吾,14300,37,神奈,93,Ａ２,追,3.93,85.09,1,3,1,7,8.33,33.33,41.67,0,0,2,2,0,0,玉野,05/29,予4,,,,伊東,05/17,,,,,函館,04/16,予6,般2,,,齋藤さん。,2,2
2025-05-30,61,6,3,3,齋藤　宗徳,14816,40,千葉,100,Ａ２,逃,3.92,84.88,3,5,3,15,11.54,30.77,42.31,2,3,3,0,4,6,玉野,05/29,予4,,,,高松,05/21,予5,般7,,,函館,05/14,予3,準6,特7,,自力自在。,2,1
2025-05-30,61,6,4,4,守安　政雄,14408,47,岡山,94,Ａ２,追,3.92,82.52,2,3,3,15,8.7,21.74,34.78,0,0,4,1,0,0,玉野,05/29,予3,,,,岸和田,05/04,予7,般3,般6,,別府,04/25,予2,準7,特6,,才迫君。,4,2
2025-05-30,61,6,5,5,才迫　勇馬,14487,36,広島,95,Ａ１,逃,3.93,82.26,4,1,4,18,14.81,18.52,33.33,2,2,1,0,1,5,玉野,05/29,予3,,,,小倉,05/08,予5,般4,般4,,高松,04/30,予1,準7,特3,,自力。,4,1
2025-05-30,61,6,6,6,喜納　隆志,14275,41,沖縄,92,Ａ２,追,3.92,81.48,0,2,5,14,0,9.52,33.33,0,0,1,1,1,0,玉野,05/29,予4,,,,高松,05/21,予4,般4,般3,,防府,04/27,予6,般6,般2,,高橋君。,1,2
2025-05-30,61,6,6,7,羽石　国臣,14289,50,栃木,93,Ａ２,追,3.92,79.81,0,1,2,23,0,3.85,11.54,0,0,1,0,1,0,玉野,05/29,予4,,,,函館,05/19,,,,,佐世保,05/01,予7,般4,般5,,決めずに。,3,1
2025-05-30,61,7,1,1,稲吉　悠大,14262,38,福岡,92,Ａ１,追,3.92,95.10,12,8,5,4,41.38,68.97,86.21,0,0,15,5,12,1,玉野,05/29,初2,,,,大垣,05/20,初1,準1,決1,,武雄,05/05,初1,準3,決3,,枝村君。,1,2
2025-05-30,61,7,2,2,會澤　　龍,14984,35,宮城,105,Ａ１,両,3.92,91.26,3,8,7,9,11.11,40.74,66.67,0,0,7,4,18,0,玉野,05/29,初3,,,,伊東,05/17,初3,準1,決3,,大垣,05/08,初3,準3,決2,,栗本君。,3,2
2025-05-30,61,7,3,3,栗本　尚宗,15258,31,千葉,113,Ａ１,両,3.92,88.78,10,5,2,10,37.04,55.56,62.96,2,12,1,0,3,7,玉野,05/29,予1,,,,弥彦,05/20,予2,準2,決6,,京王閣,05/04,予2,準2,決3,,自力。,3,1
2025-05-30,61,7,4,4,枝村　弘樹,15753,26,宮崎,123,Ａ２,逃,3.92,88.67,6,5,1,15,22.22,40.74,44.44,3,7,0,1,1,14,玉野,05/29,予2,,,,別府,05/18,予4,抜1,特7,,取手,05/04,予2,準2,決4,,自力。,1,1
2025-05-30,61,7,5,5,古川　宗行,14514,38,東京,96,Ａ１,追,3.92,87.86,0,2,1,4,0,28.57,42.86,0,0,0,2,0,0,玉野,05/29,予2,,,,西武園,05/05,,,,,静岡,04/16,予3,準2,決4,,東の３番手。,3,3
2025-05-30,61,7,6,6,茅野　寛史,14789,46,鹿児,99,Ａ１,追,3.92,86.29,2,5,4,10,9.52,33.33,52.38,0,0,3,4,7,0,玉野,05/29,予3,,,,取手,05/04,予3,抜2,特4,,川崎,04/28,,,,,九州３番手。,1,3
2025-05-30,61,7,6,7,石田　洋秀,12130,55,広島,64,Ａ２,追,3.92,85.85,1,4,4,18,3.7,18.52,33.33,0,0,3,2,1,0,玉野,05/29,予2,,,,川崎,05/15,予3,準3,特3,,宇都宮,05/01,予6,般6,般4,,単騎。,2,1
2025-05-30,61,8,1,1,小川将二郎,15643,22,徳島,121,Ａ１,逃,3.92,92.77,6,6,9,9,20,40,70,3,7,2,0,7,9,玉野,05/29,初7,,,,高知,05/17,初6,準3,決5,,福井,05/02,初3,準2,決4,,自力。,1,1
2025-05-30,61,8,2,2,野崎　将史,15117,38,岡山,109,Ａ１,両,3.92,91.71,7,2,2,13,29.17,37.5,45.83,0,1,8,0,2,0,玉野,05/29,初4,,,,熊本,05/13,初7,準1,決4,,取手,05/04,,,,,小川君。,1,2
2025-05-30,61,8,3,3,高橋　優斗,15657,28,大分,121,Ａ１,逃,3.92,88.48,3,1,9,8,14.29,19.05,61.9,0,3,1,0,1,4,玉野,05/29,予2,,,,小松島,05/14,予2,準6,特5,,岸和田,05/04,,,,,自力。,2,1
2025-05-30,61,8,4,4,八尋　英輔,14044,45,福岡,89,Ａ１,追,3.92,87.93,6,2,6,16,20,26.67,46.67,0,0,6,2,4,0,玉野,05/29,予1,,,,いわき平,05/16,予3,準3,決5,,佐世保,05/01,予2,準3,特4,,高橋君。,2,2
2025-05-30,61,8,5,5,石坂　永伍,14321,38,岡山,93,Ａ１,両,3.92,87.44,6,3,1,17,22.22,33.33,37.04,0,1,6,2,3,1,玉野,05/29,予1,,,,奈良,05/11,予1,準4,特4,,高松,04/30,予2,準4,特4,,野崎君。,1,3
2025-05-30,61,8,6,6,浦川　尊明,13307,49,茨城,80,Ａ１,追,3.92,87.10,3,3,4,12,13.64,27.27,45.45,0,0,3,3,2,0,玉野,05/29,予2,,,,四日市,05/23,予3,般4,般1,,川崎,05/15,予1,準5,特7,,小川君ジカ。,4,1
2025-05-30,61,8,6,7,梅田加津也,15526,31,神奈,119,Ａ２,逃,3.92,86.37,5,5,5,15,16.67,33.33,50,6,3,1,0,13,14,玉野,05/29,予1,,,,伊東,05/17,予3,抜2,特1,,函館,05/02,予1,準5,特3,,自力。,3,1
2025-05-30,61,9,1,1,大西　貴晃,14890,32,大分,101,Ａ１,両,3.92,95.78,10,5,0,3,55.56,83.33,83.33,1,10,4,0,2,1,玉野,05/29,初1,,,,西武園,05/05,初2,準1,決1,,熊本,04/21,初1,準1,決2,,自力。,1,1
2025-05-30,61,9,2,2,高津　晃治,13883,45,岡山,87,Ａ１,追,3.92,94.40,9,6,3,8,34.62,57.69,69.23,0,1,10,4,4,0,玉野,05/29,初6,,,,高松,05/21,初4,準1,決1,,小倉,05/08,初6,準1,決5,,大西君。,1,2
2025-05-30,61,9,3,3,坂本将太郎,14862,32,栃木,101,Ａ１,追,3.92,91.13,8,1,2,6,47.06,52.94,64.71,0,0,8,1,4,0,玉野,05/29,初5,,,,川崎,05/05,,,,,平塚,04/07,初6,,,,小坂君。,3,2
2025-05-30,61,9,4,4,高市　訓但,14622,37,愛媛,97,Ａ１,追,3.92,90.19,8,2,3,8,38.1,47.62,61.9,0,1,7,2,2,0,玉野,05/29,予1,,,,宇都宮,05/01,予1,準1,決7,,静岡,04/16,予1,準5,特4,,高津さん。,1,3
2025-05-30,61,9,5,5,中曽　直彦,12875,52,千葉,74,Ａ１,追,3.92,85.22,2,3,8,15,7.14,17.86,46.43,0,0,5,0,1,0,玉野,05/29,予2,,,,大垣,05/14,予4,準4,特3,,川崎,05/05,予7,般4,般3,,茨栃勢へ。,3,3
2025-05-30,61,9,6,6,小坂　　丈,15603,29,茨城,121,Ａ２,逃,3.92,84.67,3,5,7,15,10,26.67,50,4,2,2,0,13,14,玉野,05/29,予3,,,,大垣,05/20,予5,般1,特5,,京王閣,05/04,予3,抜1,特4,,自力。,3,1
2025-05-30,61,9,6,7,高橋　大輝,15157,31,秋田,111,Ａ１,両,3.92,84.40,1,0,4,10,6.67,6.67,33.33,0,0,1,0,2,0,玉野,05/29,予1,,,,高松,05/21,予4,準7,特3,,取手,05/04,予5,抜4,般6,,単騎。,2,1
2025-05-30,45,1,1,1,峰重祐之介,14843,35,岡山,100,Ａ１,追,3.92,83.84,0,5,6,14,0,20,44,0,0,2,3,4,0,豊橋,05/28,予4,準7,,,高松,05/21,般5,,,,青森,05/07,予2,準6,特7,,﻿同県の森さん。,2,2
2025-05-30,45,1,2,2,山田　祐太,15241,36,福島,113,Ａ２,逃,3.92,81.13,4,3,4,19,13.33,23.33,36.67,4,2,0,1,2,12,豊橋,05/28,予7,般3,,,川崎,05/15,予7,般3,般5,,西武園,05/05,予1,準7,般7,,﻿自力でいく。,1,1
2025-05-30,45,1,3,3,清水　広幸,11382,58,愛知,57,Ａ２,追,3.92,79.32,0,2,2,21,0,8,16,0,0,1,1,1,0,豊橋,05/28,予4,般6,,,函館,05/14,予3,準7,般6,,玉野,04/18,予6,般7,般6,,﻿薮君の後ろ。,1,3
2025-05-30,45,1,4,4,郡　　英治,12466,55,広島,68,Ａ１,追,3.92,83.80,0,2,4,9,0,13.33,40,0,0,0,2,0,0,豊橋,05/28,予4,般4,,,玉野,05/12,予5,般4,般6,,福井,04/24,予4,準5,特3,,﻿岡山勢へ。,2,3
2025-05-30,45,1,5,5,園田　鉄兵,14344,41,熊本,93,Ａ２,両,3.92,81.05,2,0,2,16,10,10,20,0,0,2,0,0,0,豊橋,05/28,予7,般7,,,高知,05/17,予7,般1,特7,,熊本,05/02,,,,,﻿単騎で。,3,1
2025-05-30,45,1,6,6,森　　佑樹,14407,39,岡山,94,Ａ２,逃,3.92,77.67,2,0,1,27,6.67,6.67,10,0,1,1,0,1,9,豊橋,05/28,予5,般7,,,高松,05/21,予6,般7,般7,,岸和田,05/04,予7,般7,般5,,﻿自力でいく。,2,1
2025-05-30,45,1,6,7,薮　　謙治,13581,47,京都,83,Ａ２,追,3.92,84.17,1,3,2,13,5.26,21.05,31.58,0,0,2,2,3,0,豊橋,05/28,予7,般2,,,大垣,05/08,予4,般4,般6,,大宮,04/26,予2,準4,特3,,﻿山田君の番手に。,1,2
2025-05-30,45,2,1,1,大関　祐也,15045,30,千葉,107,Ａ２,逃,3.92,83.34,1,6,4,18,3.45,24.14,37.93,6,1,0,0,12,16,豊橋,05/28,予3,準7,,,松阪,05/20,予4,般3,般2,,宇都宮,05/01,予4,抜5,般2,,﻿自力でいく。,1,1
2025-05-30,45,2,2,2,國武　耕二,12326,55,佐賀,66,Ａ１,追,3.92,84.05,0,2,4,15,0,9.52,28.57,0,0,0,2,0,0,豊橋,05/28,予5,般5,,,武雄,05/05,予3,準5,特6,,別府,04/25,予3,準4,特5,,﻿田村君の後ろ。,1,3
2025-05-30,45,2,3,3,田村　浩章,13506,48,徳島,82,Ａ２,追,3.92,85.41,3,2,6,12,13.04,21.74,47.83,0,0,4,1,0,0,豊橋,05/28,予6,般5,,,岸和田,05/18,,,,,高知,04/10,予3,,,,﻿大関君の番手に。,1,2
2025-05-30,45,2,4,4,女屋　文伸,13551,47,埼玉,83,Ａ１,追,3.92,84.71,1,4,6,13,4.17,20.83,45.83,0,0,3,2,1,0,豊橋,05/28,予6,般4,,,函館,05/19,予4,準7,般4,,京王閣,05/04,予3,準7,特6,,﻿佐々木君の番手に,2,2
2025-05-30,45,2,5,5,佐々木祐太,15688,25,岩手,123,Ａ２,逃,3.92,87.90,4,7,1,9,19.05,52.38,57.14,6,4,1,0,10,7,豊橋,05/28,予3,準7,,,函館,05/14,予4,準6,特6,,玉野,04/29,,,,,﻿自力でいく。,2,1
2025-05-30,45,2,6,6,藤田　剣次,13743,47,福岡,85,Ａ２,追,3.92,76.85,0,0,0,13,0,0,0,0,0,0,0,0,1,豊橋,05/28,予7,般6,,,玉野,05/18,予7,般6,般6,,小倉,05/08,般4,,,,﻿決めずに。,3,1
2025-05-30,45,2,6,7,山根　泰道,12128,55,岡山,64,Ａ２,追,3.85,81.42,1,0,5,18,4.17,4.17,25,0,0,1,0,3,0,豊橋,05/28,予6,般3,,,函館,05/19,予6,般3,般4,,高松,04/30,予7,般5,般5,,﻿女屋君の後ろに。,2,3
2025-05-30,45,3,1,1,中川　繁樹,14314,38,京都,93,Ａ１,逃,3.93,87.50,8,5,6,13,25,40.63,59.38,9,2,1,1,12,13,豊橋,05/28,予5,般1,,,四日市,05/17,予6,般1,特3,,奈良,05/11,予3,準7,般2,,﻿自力でいく。,1,1
2025-05-30,45,3,2,2,出澤　拓也,15171,34,神奈,111,Ａ１,追,3.93,92.40,4,9,8,9,13.33,43.33,70,0,0,8,5,6,0,豊橋,05/28,初5,準3,,,小松島,05/14,初7,準3,特3,,宇都宮,05/01,初6,準2,決2,,﻿自分で。,3,1
2025-05-30,45,3,3,3,薦田　将伍,15288,27,愛媛,113,Ａ１,逃,3.92,92.79,7,4,8,10,24.14,37.93,65.52,1,6,3,1,5,6,豊橋,05/28,初1,準4,,,川崎,05/15,初3,準1,決2,,高松,05/05,初1,準3,決4,,﻿自力で動いて。,2,1
2025-05-30,45,3,4,4,吉川　嘉斗,15010,32,徳島,105,Ａ１,追,3.93,91.35,3,6,5,9,13.04,39.13,60.87,0,0,6,3,1,0,豊橋,05/28,初4,準4,,,高知,05/17,初7,準3,特1,,玉野,04/29,初1,準2,決3,,﻿薦田君マーク。,2,2
2025-05-30,45,3,5,5,松尾　玄太,14341,39,佐賀,93,Ａ１,追,3.92,87.43,7,1,2,14,29.17,33.33,41.67,0,0,8,0,0,0,豊橋,05/28,予4,準6,,,小倉,05/08,予1,準3,決6,,宇都宮,05/01,,,,,﻿四国勢へ。,2,3
2025-05-30,45,3,6,6,齋藤　輝彦,14301,42,神奈,93,Ａ２,追,3.93,82.24,0,5,3,13,0,23.81,38.1,0,0,3,2,4,0,豊橋,05/28,予2,準5,,,伊東,05/17,予5,抜3,特5,,大垣,05/08,予6,般3,般2,,﻿出澤君に任せて。,3,2
2025-05-30,45,3,6,7,小林　卓人,13283,47,大阪,79,Ａ１,追,3.92,89.71,6,6,1,16,20.69,41.38,44.83,0,0,7,5,4,0,豊橋,05/28,予2,準6,,,岸和田,05/09,予1,準2,決5,,高松,04/30,予1,準5,特2,,﻿中川君の番手。,1,2
2025-05-30,45,4,1,1,板崎　佑矢,14887,37,愛媛,101,Ａ２,両,3.93,87.14,3,7,6,13,10.34,34.48,55.17,1,3,3,3,0,1,豊橋,05/28,予5,般2,,,いわき平,05/16,予4,般1,特3,,小倉,05/08,予4,抜2,特4,,﻿自力自在に。,3,1
2025-05-30,45,4,2,2,児玉虎之介,15717,23,岐阜,123,Ａ２,逃,3.85,91.48,11,7,3,6,40.74,66.67,77.78,14,3,1,0,21,22,豊橋,05/28,予2,準5,,,伊東,05/17,予1,準2,決4,,岐阜,05/08,予1,準1,決3,,﻿自力でいく。,1,1
2025-05-30,45,4,3,3,梁島　邦友,15420,26,茨城,117,Ａ１,逃,3.92,92.73,8,4,5,10,29.63,44.44,62.96,4,7,0,1,11,9,豊橋,05/28,初7,準4,,,高松,05/21,初2,準1,決3,,宇都宮,05/01,初3,準7,特6,,﻿自力でいく。,2,1
2025-05-30,45,4,4,4,高峰　賢治,12809,54,山梨,73,Ａ２,追,3.92,84.00,2,3,5,17,7.41,18.52,37.04,0,0,2,3,6,0,豊橋,05/28,予2,準5,,,福井,05/14,予6,般2,特4,,青森,05/07,予4,般1,特4,,﻿梁島君の番手。,2,2
2025-05-30,45,4,5,5,高橋清太郎,14614,40,岡山,97,Ａ１,追,3.92,90.90,2,8,3,8,9.52,47.62,61.9,0,0,4,6,0,0,豊橋,05/28,初6,準3,,,高松,05/21,初6,準3,決2,,防府,04/27,予3,準3,特5,,﻿板崎君マーク。,3,2
2025-05-30,45,4,6,6,河野　　要,14383,41,神奈,94,Ａ２,追,3.92,83.13,1,5,0,19,4,24,24,0,0,4,2,1,0,豊橋,05/28,予1,準6,,,小松島,05/14,予7,般1,特5,,川崎,05/05,予4,準4,特5,,﻿関東勢へ。,2,3
2025-05-30,45,4,6,7,藤井　準也,15000,31,岐阜,105,Ａ１,両,3.92,88.29,3,7,3,11,12.5,41.67,54.17,0,0,7,3,3,0,豊橋,05/28,予6,般1,,,弥彦,05/20,予1,準5,特4,,大垣,05/08,予2,準2,決3,,﻿同県の児玉君。,1,2
2025-05-30,45,5,1,1,鈴木　彩夏,15140,30,東京,110,Ｌ１,追,3.79,52.30,3,7,10,10,10,33.33,66.67,0,0,3,7,0,0,豊橋,05/28,予3,予4,,,青森,05/07,予5,予2,決6,,宇都宮,04/22,予1,予4,般1,,﻿自在に。,2,1
2025-05-30,45,5,2,2,藤原　春陽,15680,23,徳島,122,Ｌ１,両,3.77,51.52,0,6,10,11,0,22.22,59.26,0,0,1,5,4,1,豊橋,05/28,予6,予6,,,伊東,05/17,予3,予2,決3,,小倉,05/08,予6,予4,般3,,﻿何でも。,4,1
2025-05-30,45,5,3,3,三宅　玲奈,15078,29,岡山,108,Ｌ１,追,3.79,47.33,0,1,4,19,0,4.17,20.83,0,0,0,1,0,0,豊橋,05/28,予7,予5,,,武雄,05/20,予5,予6,般7,,立川,04/18,,,,,﻿取れた位置から。,5,1
2025-05-30,45,5,4,4,菅原ななこ,15576,24,宮城,120,Ｌ１,両,3.71,47.96,2,0,3,18,8.7,8.7,21.74,1,0,1,0,2,5,豊橋,05/28,予5,予5,,,小倉,05/08,予5,予6,般5,,高知,04/22,予1,予3,決1,,﻿流れに乗れる様に,1,1
2025-05-30,45,5,5,5,杉浦　菜留,15490,24,愛知,118,Ｌ１,両,3.79,51.21,4,5,6,18,12.12,27.27,45.45,0,4,1,4,3,3,豊橋,05/28,予3,予4,,,奈良,05/23,予3,予4,決4,,伊東,05/17,予4,予4,般1,,﻿自在に。,3,1
2025-05-30,45,5,6,6,中瀬　由真,15768,33,大阪,124,Ｌ１,追,3.77,44.88,0,1,0,23,0,4.17,4.17,0,0,0,1,2,2,豊橋,05/28,予5,予7,,,伊東,05/17,,,,,武雄,05/05,予7,予7,般7,,﻿臨機応変に。,6,1
2025-05-30,45,6,1,1,磯川　勝裕,15249,30,東京,113,Ｓ２,逃,3.92,93.33,2,2,1,25,6.67,13.33,16.67,2,1,1,0,1,8,豊橋,05/28,予7,般6,,,玉野,05/18,予5,般2,特7,,大垣,05/08,予7,般6,般5,,﻿自力でいく。,4,1
2025-05-30,45,6,2,2,伊藤　　奎,15330,26,福島,115,Ｓ２,両,3.92,95.25,2,2,3,25,6.25,12.5,21.88,0,0,3,1,2,1,豊橋,05/28,予7,般6,,,宇都宮,05/15,般6,般2,,,平塚,05/10,一9,抜3,抜7,般6,﻿同県の房州さん。,3,2
2025-05-30,45,6,3,3,山本　　直,14882,32,岡山,101,Ｓ２,逃,3.92,100.86,4,6,5,14,13.79,34.48,51.72,1,6,3,0,3,3,豊橋,05/28,予5,般3,,,高松,05/21,予2,準7,般2,,岐阜,05/14,予4,抜2,特3,,﻿自力で動いて。,1,1
2025-05-30,45,6,4,4,石丸　寛之,13054,51,岡山,76,Ｓ２,追,3.92,94.33,2,1,4,26,6.06,9.09,21.21,0,0,3,0,0,0,豊橋,05/28,予6,般4,,,玉野,05/18,予5,般5,般7,,平塚,05/10,一9,抜8,般6,般4,﻿同県の山本君。,1,2
2025-05-30,45,6,5,5,佐藤　健太,14888,37,福岡,101,Ｓ２,追,3.92,99.20,1,3,4,14,4.55,18.18,36.36,0,0,1,3,8,0,豊橋,05/28,予4,般3,,,岐阜,05/14,予5,抜3,般5,,西武園,05/05,予7,般2,般6,,﻿単騎で。,2,1
2025-05-30,45,6,6,6,房州　輝也,14137,38,福島,91,Ｓ２,両,3.93,99.34,6,3,6,20,17.14,25.71,42.86,1,1,6,1,1,1,豊橋,05/28,予6,般2,,,弥彦,05/20,予6,般5,般1,,玉野,05/12,予5,抜1,特6,,﻿自力自在に。,3,1
2025-05-30,45,7,1,1,安藤　直希,15456,27,京都,117,Ｓ２,逃,3.92,92.44,0,1,2,31,0,2.94,8.82,1,0,0,0,0,14,豊橋,05/28,予7,般7,,,弥彦,05/20,予6,般6,般5,,いわき平,04/28,予7,般6,般5,,﻿自力でいく。,3,1
2025-05-30,45,7,2,2,加藤　将武,15605,23,埼玉,121,Ｓ２,逃,3.92,99.55,4,0,3,13,20,20,35,0,1,3,0,1,3,豊橋,05/28,予3,準7,,,川崎,05/15,予5,抜3,般6,,大宮,04/17,予1,準1,決4,,﻿自力基本に。,2,1
2025-05-30,45,7,3,3,伊豆田浩人,13879,45,神奈,87,Ｓ２,追,3.92,93.54,0,0,1,34,0,0,2.86,0,0,0,0,0,0,豊橋,05/28,予7,般5,,,川崎,05/15,予4,抜7,般7,,大垣,05/08,予4,抜4,般4,,﻿同県の齋藤君。,1,2
2025-05-30,45,7,4,4,鷲見　逸喜,13267,47,岐阜,79,Ｓ２,追,3.92,95.88,1,2,1,22,3.85,11.54,15.38,0,0,1,2,0,0,豊橋,05/28,予5,般4,,,大垣,05/20,般5,,,,平塚,05/10,一6,抜5,抜7,般7,﻿安藤君の番手。,3,2
2025-05-30,45,7,5,5,齋藤　雄行,15616,30,神奈,121,Ｓ２,逃,3.92,97.46,4,1,4,17,15.38,19.23,34.62,0,5,0,0,3,13,豊橋,05/28,予6,般7,,,大垣,05/20,予5,抜3,特5,,岐阜,05/14,予6,抜6,般6,,﻿自力でいく。,1,1
2025-05-30,45,7,6,6,高橋　成英,14026,42,愛知,89,Ｓ２,両,3.92,89.57,0,0,0,28,0,0,0,0,0,0,0,2,0,豊橋,05/28,,,,,弥彦,05/20,予7,般7,般7,,岸和田,05/09,予7,般7,般7,,﻿（補充出走）,4,1
2025-05-30,45,7,6,7,古屋　琢晶,14077,39,山梨,90,Ｓ２,両,3.92,95.69,0,1,1,30,0,3.13,6.25,0,0,0,1,8,6,豊橋,05/28,予5,般5,,,平塚,05/10,一4,二7,特6,特9,函館,05/02,予2,準7,般6,,﻿加藤君の番手。,2,2
2025-05-30,45,8,1,1,田村　　大,15572,27,宮崎,119,Ｓ２,逃,3.92,100.17,3,7,3,22,8.57,28.57,37.14,7,1,2,0,2,17,豊橋,05/28,予3,準4,,,弥彦,05/20,予4,抜3,特5,,玉野,05/12,予4,抜2,特3,,﻿自力でいく。,2,1
2025-05-30,45,8,2,2,佐藤　真一,13245,50,東京,79,Ｓ２,追,3.92,97.76,0,5,2,11,0,27.78,38.89,0,0,3,2,0,0,豊橋,05/28,予3,準5,,,平塚,05/10,一5,二7,特4,特6,福井,04/24,予3,抜4,般2,,﻿片折君マーク。,3,2
2025-05-30,45,8,3,3,橋本　優己,15449,25,岐阜,117,Ｓ２,逃,3.92,102.43,8,2,4,14,28.57,35.71,50,4,6,0,0,5,15,豊橋,05/28,予4,般2,,,大垣,05/20,般4,般1,,,平塚,05/10,一1,二6,特5,特5,﻿自力でいく。,1,1
