date,venue_id,race_no,frame_no,car_no,name_kanji,racer_id,age,prefecture,term,grade,style,gear,score,first_places,second_places,third_places,outs,win_rate,top2_rate,top3_rate,style_escape,style_sprint,style_chase,style_other,start_number,back_number,recent_place1,recent_date1,recent_result1_1,recent_result1_2,recent_result1_3,recent_result1_4,recent_place2,recent_date2,recent_result2_1,recent_result2_2,recent_result2_3,recent_result2_4,recent_place3,recent_date3,recent_result3_1,recent_result3_2,recent_result3_3,recent_result3_4,comment,line_id,line_pos
2025-05-29,45,4,4,4,南部　翔大,15825,24,大阪,125,Ａ２,逃,3.92,94.29,19,2,2,5,67.86,75,82.14,7,10,3,1,7,10,豊橋,05/28,予1,,,,松阪,05/20,予1,準1,決1,,弥彦,05/01,予1,準1,決3,,自力でいく。,1,1
2025-05-29,45,4,5,5,出澤　拓也,15171,34,神奈,111,Ａ１,追,3.93,92.40,4,9,8,9,13.33,43.33,70,0,0,8,5,6,0,豊橋,05/28,初5,,,,小松島,05/14,初7,準3,特3,,宇都宮,05/01,初6,準2,決2,,梁島君の番手に。,2,2
2025-05-29,45,4,6,6,齋藤　輝彦,14301,42,神奈,93,Ａ２,追,3.93,82.24,0,5,3,13,0,23.81,38.1,0,0,3,2,4,0,豊橋,05/28,予2,,,,伊東,05/17,予5,抜3,特5,,大垣,05/08,予6,般3,般2,,出澤君の後ろ。,2,3
2025-05-29,45,4,6,7,峰重祐之介,14843,35,岡山,100,Ａ１,追,3.92,83.84,0,5,6,14,0,20,44,0,0,2,3,4,0,豊橋,05/28,予4,,,,高松,05/21,般5,,,,青森,05/07,予2,準6,特7,,大阪勢へ。,1,3
2025-05-29,45,5,1,1,高橋清太郎,14614,40,岡山,97,Ａ１,追,3.92,90.90,2,8,3,8,9.52,47.62,61.9,0,0,4,6,0,0,豊橋,05/28,初6,,,,高松,05/21,初6,準3,決2,,防府,04/27,予3,準3,特5,,薦田君マーク。,3,2
2025-05-29,45,5,2,2,山崎　　司,14439,41,福島,95,Ａ１,追,3.92,87.07,9,1,10,10,30,33.33,66.67,0,0,10,0,4,0,豊橋,05/28,予1,,,,福井,05/14,予6,般1,特1,,取手,05/04,予4,抜1,特3,,同県の鈴木君。,2,2
2025-05-29,45,5,3,3,児玉虎之介,15717,23,岐阜,123,Ａ２,逃,3.85,91.48,11,7,3,6,40.74,66.67,77.78,14,3,1,0,21,22,豊橋,05/28,予2,,,,伊東,05/17,予1,準2,決4,,岐阜,05/08,予1,準1,決3,,自力でいく。,1,1
2025-05-29,45,5,4,4,薦田　将伍,15288,27,愛媛,113,Ａ１,逃,3.92,92.79,7,4,8,10,24.14,37.93,65.52,1,6,3,1,5,6,豊橋,05/28,初1,,,,川崎,05/15,初3,準1,決2,,高松,05/05,初1,準3,決4,,自力でいく。,3,1
2025-05-29,45,5,5,5,鈴木　涼介,15332,27,福島,115,Ａ１,逃,3.92,93.71,7,9,2,6,29.17,66.67,75,6,6,2,2,4,11,豊橋,05/28,初3,,,,玉野,05/18,初4,準2,決1,,青森,05/07,初1,準1,決7,,自力でいく。,2,1
2025-05-29,45,5,6,6,大関　祐也,15045,30,千葉,107,Ａ２,逃,3.92,83.34,1,6,4,18,3.45,24.14,37.93,6,1,0,0,12,16,豊橋,05/28,予3,,,,松阪,05/20,予4,般3,般2,,宇都宮,05/01,予4,抜5,般2,,単騎でも自力。,4,1
2025-05-29,45,5,6,7,松尾　玄太,14341,39,佐賀,93,Ａ１,追,3.92,87.43,7,1,2,14,29.17,33.33,41.67,0,0,8,0,0,0,豊橋,05/28,予4,,,,小倉,05/08,予1,準3,決6,,宇都宮,05/01,,,,,児玉君の番手に。,1,2
2025-05-29,45,6,1,1,畠山ひすい,15666,23,神奈,122,Ｌ１,逃,3.77,53.60,8,5,5,7,32,52,72,3,7,2,1,2,12,豊橋,05/28,予4,,,,岸和田,05/09,予1,予1,決5,,岐阜,04/25,予１,Ａ1,予２,Ａ1,自力でいく。,1,1
2025-05-29,45,6,2,2,菅原ななこ,15576,24,宮城,120,Ｌ１,両,3.71,47.96,2,0,3,18,8.7,8.7,21.74,1,0,1,0,2,5,豊橋,05/28,予5,,,,小倉,05/08,予5,予6,般5,,高知,04/22,予1,予3,決1,,流れに乗れる様に,6,1
2025-05-29,45,6,3,3,高橋美沙紀,15762,33,愛知,124,Ｌ１,両,3.77,50.70,4,6,3,14,14.81,37.04,48.15,6,2,0,2,2,11,豊橋,05/28,予6,,,,玉野,05/18,予2,予5,決6,,川崎,05/05,予2,予7,般1,,自力自在に。,4,1
2025-05-29,45,6,4,4,下条　未悠,15495,24,富山,118,Ｌ１,両,3.77,54.04,6,9,4,5,25,62.5,79.17,5,9,1,0,1,8,豊橋,05/28,予2,,,,函館,05/02,予1,予3,決2,,岐阜,04/25,予6,抜2,抜7,,自力でいく。,2,1
2025-05-29,45,6,5,5,伊澤　茉那,15854,28,千葉,126,Ｌ１,両,3.77,49.65,3,3,3,18,11.11,22.22,33.33,0,4,1,1,6,6,豊橋,05/28,予1,,,,武雄,05/20,予6,予4,般1,,西武園,05/05,予3,予6,決7,,何でも。,5,1
2025-05-29,45,6,6,6,杉浦　菜留,15490,24,愛知,118,Ｌ１,両,3.79,51.21,4,5,6,18,12.12,27.27,45.45,0,4,1,4,3,3,豊橋,05/28,予3,,,,奈良,05/23,予3,予4,決4,,伊東,05/17,予4,予4,般1,,自在に。,3,1
2025-05-29,45,7,1,1,當銘沙恵美,15491,26,愛知,118,Ｌ１,両,3.79,53.07,2,8,8,12,6.67,33.33,60,6,0,2,2,3,10,豊橋,05/28,予2,,,,伊東,05/17,予2,予3,決4,,福井,05/02,予2,予3,決2,,自力自在に。,1,1
2025-05-29,45,7,2,2,鈴木　彩夏,15140,30,東京,110,Ｌ１,追,3.79,52.30,3,7,10,10,10,33.33,66.67,0,0,3,7,0,0,豊橋,05/28,予3,,,,青森,05/07,予5,予2,決6,,宇都宮,04/22,予1,予4,般1,,取れた位置から。,4,1
2025-05-29,45,7,3,3,中瀬　由真,15768,33,大阪,124,Ｌ１,追,3.77,44.88,0,1,0,23,0,4.17,4.17,0,0,0,1,2,2,豊橋,05/28,予5,,,,伊東,05/17,,,,,武雄,05/05,予7,予7,般7,,臨機応変に。,7,1
2025-05-29,45,7,4,4,河内　桜雪,15669,22,群馬,122,Ｌ１,追,3.77,53.14,2,10,2,7,9.52,57.14,66.67,0,2,3,7,4,0,豊橋,05/28,予4,,,,西武園,05/05,,,,,岐阜,04/25,予１,Ｂ2,予２,Ｂ3,自在に。,3,1
2025-05-29,45,7,5,5,藤原　春陽,15680,23,徳島,122,Ｌ１,両,3.77,51.52,0,6,10,11,0,22.22,59.26,0,0,1,5,4,1,豊橋,05/28,予6,,,,伊東,05/17,予3,予2,決3,,小倉,05/08,予6,予4,般3,,何でも。,5,1
2025-05-29,45,7,6,6,太田　りゆ,15218,30,埼玉,112,Ｌ１,逃,3.79,56.96,23,2,1,2,82.14,89.29,92.86,2,22,0,1,0,17,豊橋,05/28,予1,,,,弥彦,05/11,予1,予1,決1,,函館,05/02,予1,予1,決1,,自力でいく。,2,1
2025-05-29,45,7,6,7,三宅　玲奈,15078,29,岡山,108,Ｌ１,追,3.79,47.33,0,1,4,19,0,4.17,20.83,0,0,0,1,0,0,豊橋,05/28,予7,,,,武雄,05/20,予5,予6,般7,,立川,04/18,,,,,取れた位置から。,6,1
2025-05-29,45,8,1,1,伊豆田浩人,13879,45,神奈,87,Ｓ２,追,3.92,93.54,0,0,1,34,0,0,2.86,0,0,0,0,0,0,豊橋,05/28,予7,,,,川崎,05/15,予4,抜7,般7,,大垣,05/08,予4,抜4,般4,,磯川君の番手に。,4,2
2025-05-29,45,8,2,2,山本　　直,14882,32,岡山,101,Ｓ２,逃,3.92,100.86,4,6,5,14,13.79,34.48,51.72,1,6,3,0,3,3,豊橋,05/28,予5,,,,高松,05/21,予2,準7,般2,,岐阜,05/14,予4,抜2,特3,,自力で動いて。,2,1
2025-05-29,45,8,3,3,鷲見　逸喜,13267,47,岐阜,79,Ｓ２,追,3.92,95.88,1,2,1,22,3.85,11.54,15.38,0,0,1,2,0,0,豊橋,05/28,予5,,,,大垣,05/20,般5,,,,平塚,05/10,一6,抜5,抜7,般7,安藤君の番手。,1,2
2025-05-29,45,8,4,4,磯川　勝裕,15249,30,東京,113,Ｓ２,逃,3.92,93.33,2,2,1,25,6.67,13.33,16.67,2,1,1,0,1,8,豊橋,05/28,予7,,,,玉野,05/18,予5,般2,特7,,大垣,05/08,予7,般6,般5,,自力でいく。,4,1
2025-05-29,45,8,5,5,前反祐一郎,13438,51,広島,81,Ｓ２,追,3.92,97.16,1,3,3,18,4,16,28,0,0,4,0,3,0,豊橋,05/28,予5,,,,福井,05/02,予5,般5,般2,,大宮,04/17,予1,準4,特3,,山本君マーク。,2,2
2025-05-29,45,8,6,6,安藤　直希,15456,27,京都,117,Ｓ２,逃,3.92,92.44,0,1,2,31,0,2.94,8.82,1,0,0,0,0,14,豊橋,05/28,予7,,,,弥彦,05/20,予6,般6,般5,,いわき平,04/28,予7,般6,般5,,自力でいく。,1,1
2025-05-29,45,8,6,7,房州　輝也,14137,38,福島,91,Ｓ２,両,3.93,99.34,6,3,6,20,17.14,25.71,42.86,1,1,6,1,1,1,豊橋,05/28,予6,,,,弥彦,05/20,予6,般5,般1,,玉野,05/12,予5,抜1,特6,,自力自在に。,3,1
2025-05-29,45,9,1,1,古屋　琢晶,14077,39,山梨,90,Ｓ２,両,3.92,95.69,0,1,1,30,0,3.13,6.25,0,0,0,1,8,6,豊橋,05/28,予5,,,,平塚,05/10,一4,二7,特6,特9,函館,05/02,予2,準7,般6,,単騎でも自力。,4,1
2025-05-29,45,9,2,2,橋本　優己,15449,25,岐阜,117,Ｓ２,逃,3.92,102.43,8,2,4,14,28.57,35.71,50,4,6,0,0,5,15,豊橋,05/28,予4,,,,大垣,05/20,般4,般1,,,平塚,05/10,一1,二6,特5,特5,自力でいく。,2,1
2025-05-29,45,9,3,3,佐藤　健太,14888,37,福岡,101,Ｓ２,追,3.92,99.20,1,3,4,14,4.55,18.18,36.36,0,0,1,3,8,0,豊橋,05/28,予4,,,,岐阜,05/14,予5,抜3,般5,,西武園,05/05,予7,般2,般6,,単騎で。,3,1
2025-05-29,45,9,4,4,齋藤　雄行,15616,30,神奈,121,Ｓ２,逃,3.92,97.46,4,1,4,17,15.38,19.23,34.62,0,5,0,0,3,13,豊橋,05/28,予6,,,,大垣,05/20,予5,抜3,特5,,岐阜,05/14,予6,抜6,般6,,自力でいく。,1,1
2025-05-29,45,9,5,5,伊藤　　奎,15330,26,福島,115,Ｓ２,両,3.92,95.25,2,2,3,25,6.25,12.5,21.88,0,0,3,1,2,1,豊橋,05/28,予7,,,,宇都宮,05/15,般6,般2,,,平塚,05/10,一9,抜3,抜7,般6,齋藤さんの番手に,1,2
2025-05-29,45,9,6,6,石丸　寛之,13054,51,岡山,76,Ｓ２,追,3.92,94.33,2,1,4,26,6.06,9.09,21.21,0,0,3,0,0,0,豊橋,05/28,予6,,,,玉野,05/18,予5,般5,般7,,平塚,05/10,一9,抜8,般6,般4,単騎で。,5,1
2025-05-29,45,9,6,7,不破　将登,14394,36,岐阜,94,Ｓ２,両,3.92,101.52,1,5,3,21,3.33,20,30,0,0,3,3,3,1,豊橋,05/28,予6,,,,平塚,05/10,一6,抜1,特2,秀8,名古屋,04/29,一7,般7,般4,,同県の橋本君。,2,2
2025-05-29,45,10,1,1,松川　高大,14421,36,熊本,94,Ｓ２,両,3.92,103.15,5,5,6,11,18.52,37.04,59.26,0,0,7,3,1,0,豊橋,05/28,予1,,,,高松,05/21,予2,準1,決5,,武雄,05/05,予1,準3,特2,,同県の兼本君。,1,2
2025-05-29,45,10,2,2,阿部　大樹,14370,36,埼玉,94,Ｓ１,両,3.92,103.71,1,3,4,17,4,16,32,1,0,2,1,3,1,豊橋,05/28,初3,,,,高松,05/21,初5,準6,特7,,岸和田,05/09,初5,準4,特6,,同県の片折さん。,2,2
2025-05-29,45,10,3,3,友定　祐己,13495,46,岡山,82,Ｓ２,追,3.92,102.91,8,6,5,16,22.86,40,54.29,0,0,11,3,13,0,豊橋,05/28,予4,,,,宇都宮,05/15,一4,二6,特7,特7,大垣,05/08,予2,準3,特2,,前で何かする。,3,1
2025-05-29,45,10,4,4,片折　亮太,14228,37,埼玉,92,Ｓ２,両,3.92,99.10,4,3,3,20,13.33,23.33,33.33,4,0,2,1,3,6,豊橋,05/28,予1,,,,宇都宮,05/15,一4,二4,特4,特7,いわき平,04/28,予2,準6,特7,,自力自在に。,2,1
2025-05-29,45,10,5,5,兼本　将太,15477,28,熊本,117,Ｓ１,逃,3.92,103.96,9,3,5,8,36,48,68,6,6,0,0,2,9,豊橋,05/28,初4,,,,高松,05/21,初2,準1,決3,,武雄,05/05,初5,準5,特1,,自力でいく。,1,1
2025-05-29,45,10,6,6,網谷　竜次,14186,38,香川,91,Ｓ２,追,3.92,97.66,1,2,4,26,3.03,9.09,21.21,0,0,2,1,1,0,豊橋,05/28,予2,,,,玉野,05/18,般4,,,,岐阜,05/14,予4,抜1,特3,,友定さんマーク。,3,2
2025-05-29,45,10,6,7,杉本　正隆,14504,39,茨城,96,Ｓ２,追,3.92,102.84,2,4,1,20,7.41,22.22,25.93,0,0,4,2,1,0,豊橋,05/28,予2,,,,弥彦,05/20,予2,,,,名古屋,04/29,一5,般6,般9,,関東の三番手。,2,3
2025-05-29,45,11,1,1,濱田　浩司,13442,46,愛媛,81,Ｓ１,追,3.92,102.13,0,3,3,11,0,17.65,35.29,0,0,1,2,5,0,豊橋,05/28,初7,,,,高松,05/21,初6,準2,決4,,武雄,05/05,初7,準4,特5,,上野君の番手。,1,2
2025-05-29,45,11,2,2,佐藤　礼文,15337,33,茨城,115,Ｓ１,追,3.92,109.31,7,7,5,7,26.92,53.85,73.08,0,0,11,3,7,0,豊橋,05/28,初1,,,,大垣,05/20,初2,準2,決6,,いわき平,04/28,初2,準1,決3,,初の加藤君へ。,2,2
2025-05-29,45,11,3,3,土生　敦弘,15461,26,大阪,117,Ｓ２,逃,3.92,100.15,7,4,3,20,20.59,32.35,41.18,0,10,1,0,1,10,豊橋,05/28,予1,,,,高松,05/21,予2,準1,決7,,岸和田,05/09,般1,特3,,,自力でいく。,3,1
2025-05-29,45,11,4,4,佐藤　康紀,12786,50,青森,73,Ｓ２,追,3.92,101.52,0,4,2,16,0,18.18,27.27,0,0,1,3,1,0,豊橋,05/28,予3,,,,川崎,05/15,予4,抜2,特5,,いわき平,04/28,予5,抜2,特3,,関東勢へ。,2,3
2025-05-29,45,11,5,5,上野　雅彦,15552,23,香川,119,Ｓ２,逃,3.92,106.19,5,6,2,14,18.52,40.74,48.15,6,3,2,0,4,9,豊橋,05/28,予2,,,,平塚,05/10,一2,二4,準8,特7,玉野,04/29,予1,準2,決2,,自力でいく。,1,1
2025-05-29,45,11,6,6,加藤　将武,15605,23,埼玉,121,Ｓ２,逃,3.92,99.55,4,0,3,13,20,20,35,0,1,3,0,1,3,豊橋,05/28,予3,,,,川崎,05/15,予5,抜3,般6,,大宮,04/17,予1,準1,決4,,自力で動いて。,2,1
2025-05-29,45,11,6,7,松田　治之,12834,51,大阪,73,Ｓ２,追,3.93,103.32,6,5,3,14,21.43,39.29,50,0,1,7,3,1,0,豊橋,05/28,予4,,,,岸和田,05/18,予1,準4,特6,,いわき平,04/28,予2,準2,決6,,土生君に再度。,3,2
2025-05-29,45,12,1,1,志田　龍星,15537,27,岐阜,119,Ｓ１,逃,3.92,109.58,7,5,2,10,29.17,50,58.33,6,6,0,0,2,16,豊橋,05/28,初2,,,,福井,05/14,初5,準2,決6,,名古屋,04/29,一6,般1,抜6,特7,今回は新車は試さず。前が取れれば突っ張るつもりだった。自力で。,2,1
2025-05-29,45,12,2,2,加賀山　淳,14378,41,千葉,94,Ｓ２,逃,3.92,97.96,1,3,3,19,3.85,15.38,26.92,2,2,0,0,0,4,豊橋,05/28,予2,,,,弥彦,05/20,予3,抜2,特7,,平塚,05/10,一7,抜2,抜5,抜6,三角位までは組み立ても良かった。自力で。,3,1
2025-05-29,45,12,3,3,久島　尚樹,14854,34,宮崎,100,Ｓ１,両,3.92,103.44,6,3,4,20,18.18,27.27,39.39,0,0,8,1,0,0,豊橋,05/28,初6,,,,岸和田,05/18,予2,準3,特1,,函館,05/02,初1,準2,,,兼本将君に追走は出来てるし調子自体は悪くない。同県の田村君へ。,1,2
2025-05-29,45,12,4,4,石塚　孝幸,14016,45,神奈,89,Ｓ１,追,3.92,107.63,0,3,2,11,0,18.75,31.25,0,0,2,1,1,0,豊橋,05/28,初5,,,,武雄,05/20,,,,,大宮,04/17,初3,準7,,,復帰戦だが意外と走れた。加賀山君へ。,3,2
2025-05-29,45,12,5,5,吉田　敏洋,13719,45,愛知,85,Ｓ２,両,3.92,99.67,0,4,1,4,0,44.44,55.56,0,0,2,2,0,0,豊橋,05/28,予1,,,,大垣,05/20,予6,般2,般2,,玉野,04/18,予3,準7,特2,,一着を取れたが脚は変わらず。悔しいが前次第になってる。志田君へ。,2,2
2025-05-29,45,12,6,6,佐藤　真一,13245,50,東京,79,Ｓ２,追,3.92,97.76,0,5,2,11,0,27.78,38.89,0,0,3,2,0,0,豊橋,05/28,予3,,,,平塚,05/10,一5,二7,特4,特6,福井,04/24,予3,抜4,般2,,片折亮君に付いて行ければ良かったが、三着で凌げてるので。単騎で。,4,1
2025-05-29,45,12,6,7,田村　　大,15572,27,宮崎,119,Ｓ２,逃,3.92,100.17,3,7,3,22,8.57,28.57,37.14,7,1,2,0,2,17,豊橋,05/28,予3,,,,弥彦,05/20,予4,抜3,特5,,玉野,05/12,予4,抜2,特3,,道中のペ―スは悪くなかったが、蛇行が多かったので修正して。自力。,1,1
2025-05-29,51,1,1,1,山崎　　悟,14220,40,茨城,92,Ａ１,追,3.92,83.33,3,2,3,15,13.04,21.74,34.78,0,1,4,0,4,0,福井,05/27,予3,抜4,,,弥彦,05/11,予7,般1,特6,,西武園,05/05,予4,準2,決7,,自分で何か,2,1
2025-05-29,51,1,2,2,永井　清史,13951,42,岐阜,88,Ａ２,両,3.92,83.88,3,3,3,15,12.5,25,37.5,0,0,5,1,3,0,福井,05/27,予6,般6,,,岸和田,05/04,予7,般5,般5,,立川,04/26,予5,般4,般5,,単騎で,4,1
2025-05-29,51,1,3,3,伊藤　彰規,14520,35,神奈,96,Ａ１,両,3.92,82.19,3,0,8,15,11.54,11.54,42.31,1,1,1,0,2,3,福井,05/27,予4,抜7,,,弥彦,05/11,予6,般3,般3,,立川,04/26,予6,般5,般1,,自力,1,1
2025-05-29,51,1,4,4,四宮　哲郎,12684,51,京都,71,Ａ１,追,3.92,83.62,1,4,2,15,4.55,22.73,31.82,0,0,3,2,2,0,福井,05/27,予5,抜5,,,四日市,05/17,予5,般2,特4,,岸和田,05/04,予5,抜4,般2,,自分で前々に,3,1
2025-05-29,51,1,5,5,小坂　敏之,12861,52,栃木,74,Ａ１,追,3.92,83.42,0,5,2,17,0,20.83,29.17,0,0,0,5,0,0,福井,05/27,予7,般3,,,取手,05/04,予6,般5,般2,,前橋,04/10,予4,般3,般2,,①に,2,2
2025-05-29,51,1,6,6,吉村　文隆,12602,53,京都,70,Ａ２,追,3.83,81.17,0,2,5,17,0,8.33,29.17,0,0,0,2,0,0,福井,05/27,予7,般6,,,弥彦,05/11,予5,般7,般4,,高松,04/30,予3,抜3,特7,,④に,3,2
2025-05-29,51,1,6,7,大西　健士,13942,44,神奈,88,Ａ２,追,3.93,83.11,1,5,5,24,2.86,17.14,31.43,0,0,1,5,2,0,福井,05/27,予6,般3,,,いわき平,05/16,予6,般7,般5,,取手,05/04,予6,般7,般2,,③に,1,2
2025-05-29,51,2,1,1,川木　敬大,13645,46,兵庫,84,Ａ２,追,3.92,86.41,0,3,11,13,0,11.11,51.85,0,0,0,3,1,0,福井,05/27,予4,抜7,,,高知,05/17,予3,準3,特3,,京王閣,05/04,予3,準3,特5,,④に,3,2
2025-05-29,51,2,2,2,吉原　友彦,13567,47,神奈,83,Ａ２,両,3.92,81.50,4,2,3,21,13.33,20,30,0,2,3,1,0,1,福井,05/27,予3,抜6,,,小松島,05/14,予7,般6,般5,,京王閣,05/04,予5,抜2,特6,,自力自在,1,1
2025-05-29,51,2,3,3,峠　　祐介,13175,49,埼玉,78,Ａ２,追,3.92,81.50,0,0,3,8,0,0,27.27,0,0,0,0,1,0,福井,05/27,予7,般4,,,宇都宮,05/01,予5,抜6,般5,,高知,04/10,,,,,南関,1,3
2025-05-29,51,2,4,4,佐野　洋継,14603,37,京都,97,Ａ２,両,3.92,81.80,0,4,3,18,0,16,28,0,2,0,2,3,1,福井,05/27,予7,般5,,,大垣,05/14,般7,,,,奈良,05/11,予4,準6,特6,,自力自在,3,1
2025-05-29,51,2,5,5,井上　　嵩,14584,36,神奈,97,Ａ１,両,3.93,83.44,4,5,2,16,14.81,33.33,40.74,0,0,8,1,0,0,福井,05/27,予4,抜4,,,伊東,05/17,予1,準5,特6,,熊本,04/15,予4,抜6,般7,,②に,1,2
2025-05-29,51,2,6,6,篠崎　高志,12719,52,栃木,72,Ａ２,追,3.92,80.66,0,2,3,24,0,6.9,17.24,0,0,0,2,0,0,福井,05/27,予7,般5,,,四日市,05/17,予6,般6,般4,,宇都宮,05/01,予2,準6,特3,,切れ目から,2,1
2025-05-29,51,2,6,7,岩見　　潤,12675,51,三重,71,Ａ２,追,3.92,83.59,5,1,5,16,18.52,22.22,40.74,0,0,5,1,2,0,福井,05/27,予5,抜3,,,四日市,05/17,予3,準3,特1,,小倉,05/08,予1,準4,特5,,近畿の後ろ,3,3
2025-05-29,51,3,1,1,中里福太郎,15293,29,北海,113,Ａ２,逃,3.92,80.96,1,2,4,20,3.7,11.11,25.93,2,1,0,0,1,11,福井,05/27,予5,般2,,,西武園,05/05,予7,般3,般7,,高知,04/22,ア予１3,ア予２5,ア特般5,,自力,1,1
2025-05-29,51,3,2,2,島野　浩司,11907,56,愛知,62,Ａ１,追,3.92,87.89,0,5,2,11,0,27.78,38.89,0,0,0,5,3,0,福井,05/27,予7,般4,,,岐阜,05/08,予2,準4,特3,,熊本,04/15,予2,準6,特5,,⑤に,2,2
2025-05-29,51,3,3,3,西巻　秀太,14589,40,新潟,97,Ａ２,追,3.92,80.23,0,1,3,26,0,3.33,13.33,0,0,0,1,1,0,福井,05/27,予4,抜5,,,川崎,05/05,予6,般5,般4,,別府,04/25,予3,抜6,般5,,④の後ろ,1,4
2025-05-29,51,3,4,4,小島　雅章,13553,49,埼玉,83,Ａ２,追,3.92,81.03,2,2,5,20,6.9,13.79,31.03,0,1,3,0,0,0,福井,05/27,予5,般7,,,松阪,05/20,予5,般4,般6,,京王閣,05/04,予2,準5,特5,,北の三番手へ,1,3
2025-05-29,51,3,5,5,板橋　慎治,14470,43,岐阜,95,Ａ１,追,3.92,81.37,3,4,2,18,11.11,25.93,33.33,0,1,3,3,8,0,福井,05/27,予4,抜6,,,高知,05/17,予6,般4,般2,,岸和田,05/04,予4,抜4,般6,,自分で,2,1
2025-05-29,51,3,6,6,河上　陽一,14737,49,千葉,99,Ａ２,両,3.92,79.76,0,1,2,18,0,4.76,14.29,0,0,1,0,0,0,福井,05/27,予6,般2,,,伊東,05/17,予4,抜5,般2,,玉野,04/29,予4,般5,般5,,決めず,3,1
2025-05-29,51,3,6,7,榊枝　輝文,13235,48,福島,79,Ａ２,追,3.93,80.50,2,3,2,23,6.67,16.67,23.33,0,0,2,3,0,0,福井,05/27,予6,般7,,,松阪,05/20,予6,般5,般4,,京王閣,05/04,予7,般2,般4,,①に,1,2
2025-05-29,51,4,1,1,福田　拓也,14807,33,栃木,100,Ａ２,追,3.92,86.13,5,0,6,12,21.74,21.74,47.83,0,1,4,0,2,0,福井,05/27,予3,準4,,,弥彦,05/11,予4,準3,特4,,西武園,05/05,予1,準5,特7,,北の後ろ,2,3
2025-05-29,51,4,2,2,篠塚　光一,14102,44,兵庫,90,Ａ２,追,3.92,87.05,4,5,3,11,17.39,39.13,52.17,0,0,6,3,3,0,福井,05/27,予3,準6,,,松阪,05/20,予2,準6,特3,,岸和田,05/04,予3,準7,特5,,中近三番手,1,3
2025-05-29,51,4,3,3,明田　春喜,13976,44,北海,89,Ａ１,追,3.92,87.88,4,4,4,14,15.38,30.77,46.15,0,0,6,2,0,0,福井,05/27,予2,準6,,,四日市,05/11,予1,準3,特5,,函館,05/02,予1,準3,特4,,④の番手,2,2
2025-05-29,51,4,4,4,佐々木吉徳,14797,37,秋田,100,Ａ１,逃,3.92,85.97,6,5,2,17,20,36.67,43.33,6,5,0,0,1,10,福井,05/27,予1,準3,,,岸和田,05/18,予2,準4,特6,,京王閣,05/04,予1,準5,特2,,自力,2,1
2025-05-29,51,4,5,5,布居　寛幸,12747,51,和歌,72,Ａ１,追,3.92,87.93,3,6,5,13,11.11,33.33,51.85,0,0,4,5,2,0,福井,05/27,予2,準3,,,別府,05/18,予1,準2,決3,,弥彦,05/11,予4,準7,般2,,⑦の番手へ,1,2
2025-05-29,51,4,6,6,會田　正一,12431,54,千葉,68,Ａ２,追,3.93,82.79,0,4,8,17,0,13.79,41.38,0,0,0,4,2,0,福井,05/27,予5,抜1,,,伊東,05/17,予5,抜3,特4,,別府,05/09,予4,般3,般2,,一人で,3,1
2025-05-29,51,4,6,7,大谷　靖茂,14305,43,愛知,93,Ａ１,逃,3.92,86.65,7,8,1,16,21.88,46.88,50,7,7,1,0,1,16,福井,05/27,予1,準7,,,高知,05/17,予3,準6,特4,,函館,05/02,予2,準5,特1,,自力で何でも,1,1
2025-05-29,51,5,1,1,荻原　寿嗣,15505,31,北海,119,Ａ２,逃,3.86,82.46,1,1,7,15,4.17,8.33,37.5,2,0,0,0,2,10,福井,05/27,予1,準7,,,伊東,05/17,予4,抜1,特3,,弥彦,04/25,予7,般6,般7,,自力,3,1
2025-05-29,51,5,2,2,小川　達也,14303,38,静岡,93,Ａ２,逃,3.93,85.70,5,3,5,14,18.52,29.63,48.15,6,0,2,0,1,15,福井,05/27,予1,準6,,,函館,05/19,予7,般2,般3,,四日市,05/11,予4,準7,般5,,自力,1,1
2025-05-29,51,5,3,3,植原　琢也,15244,30,埼玉,113,Ａ２,逃,3.92,89.54,7,6,2,10,28,52,60,5,8,0,0,15,12,福井,05/27,予1,準4,,,岸和田,05/18,予1,準1,決3,,京王閣,05/04,予1,準6,特1,,自力,2,1
2025-05-29,51,5,4,4,竹内　一暢,13641,48,滋賀,84,Ａ１,追,3.92,87.69,3,5,4,14,11.54,30.77,46.15,1,0,5,2,8,1,福井,05/27,予2,準7,,,別府,05/18,予1,準3,特4,,小倉,05/08,予5,抜3,特1,,①の番手へ,3,2
2025-05-29,51,5,5,5,遠藤　勝行,12823,50,静岡,73,Ａ１,追,3.92,83.92,3,4,4,15,11.54,26.92,42.31,0,0,4,3,0,0,福井,05/27,予3,抜1,,,取手,05/04,予6,般2,般1,,静岡,04/16,予2,準4,特1,,②の番手,1,2
2025-05-29,51,5,6,6,太田　雅之,13784,47,三重,86,Ａ２,追,3.92,78.17,0,0,4,20,0,0,16.67,0,0,0,0,0,0,福井,05/27,予4,抜2,,,川崎,05/05,予6,般3,般7,,奈良,04/28,予7,般3,般3,,④の後ろ,3,3
2025-05-29,51,5,6,7,小林　圭介,13538,49,茨城,83,Ａ１,追,3.92,88.26,7,3,2,15,25.93,37.04,44.44,0,0,10,0,2,0,福井,05/27,予6,般1,,,大垣,05/14,初4,準7,般1,,宇都宮,05/01,予1,準3,特2,,③の番手,2,2
