date,venue_name,venue_id
20200921,伊東,37
20200921,函館,11
20200921,西武園,26
20200921,防府,63
20200921,名古屋,42
20200921,武雄,84
20200922,西武園,26
20200922,高松,71
20200922,弥彦,21
20200922,函館,11
20200922,和歌山,55
20200922,名古屋,42
20200922,富山,46
20200922,久留米,83
20200923,久留米,83
20200923,弥彦,21
20200923,高松,71
20200923,豊橋,45
20200923,富山,46
20200923,函館,11
20200923,和歌山,55
20200924,豊橋,45
20200924,和歌山,55
20200924,高松,71
20200924,弥彦,21
20200924,久留米,83
20200924,富山,46
20200924,小倉,81
20200925,福井,51
20200925,松戸,31
20200925,豊橋,45
20200925,小倉,81
20200925,立川,28
20200925,岐阜,43
20200925,玉野,61
20200926,青森,12
20200926,岐阜,43
20200926,玉野,61
20200926,松戸,31
20200926,福井,51
20200926,立川,28
20200926,小倉,81
20200927,青森,12
20200927,岐阜,43
20200927,武雄,84
20200927,松戸,31
20200927,福井,51
20200927,立川,28
20200927,玉野,61
20200928,青森,12
20200928,松山,75
20200928,平塚,35
20200928,武雄,84
20200928,豊橋,45
20200929,豊橋,45
20200929,平塚,35
20200929,青森,12
20200929,取手,23
20200929,松山,75
20200929,武雄,84
20200930,取手,23
20200930,平塚,35
20200930,豊橋,45
20200930,松山,75
20201001,松阪,47
20201001,向日町,54
20201001,取手,23
20201001,防府,63
20201001,久留米,83
20201001,伊東,37
20201001,函館,11
20201002,伊東,37
20201002,向日町,54
20201002,防府,63
20201002,松阪,47
20201002,函館,11
20201002,大宮,25
20201002,松山,75
20201002,久留米,83
20201003,川崎,34
20201003,松山,75
20201003,向日町,54
20201003,久留米,83
20201003,大宮,25
20201003,松阪,47
20201003,伊東,37
20201003,防府,63
20201003,函館,11
20201004,松山,75
20201004,久留米,83
20201004,宇都宮,24
20201004,大宮,25
20201004,川崎,34
20201005,宇都宮,24
20201005,高松,71
20201005,名古屋,42
20201005,武雄,84
20201005,川崎,34
20201005,小田原,36
20201005,富山,46
20201006,向日町,54
20201006,武雄,84
20201006,小田原,36
20201006,富山,46
20201006,青森,12
20201006,名古屋,42
20201006,高松,71
20201006,宇都宮,24
20201007,名古屋,42
20201007,武雄,84
20201007,小田原,36
20201007,高松,71
20201007,向日町,54
20201007,青森,12
20201007,富山,46
20201008,大垣,44
20201008,松戸,31
20201008,向日町,54
20201008,青森,12
20201009,大垣,44
20201009,別府,86
20201009,西武園,26
20201009,弥彦,21
20201009,防府,63
20201009,松戸,31
20201010,別府,86
20201010,弥彦,21
20201010,大垣,44
20201010,防府,63
20201010,松戸,31
20201010,西武園,26
20201010,宇都宮,24
20201011,防府,63
20201011,松戸,31
20201011,宇都宮,24
20201011,別府,86
20201011,西武園,26
20201011,弥彦,21
20201012,高松,71
20201012,久留米,83
20201012,小田原,36
20201012,青森,12
20201012,宇都宮,24
20201013,高松,71
20201013,久留米,83
20201013,四日市,48
20201013,高知,74
20201013,青森,12
20201013,小田原,36
20201014,青森,12
20201014,久留米,83
20201014,小田原,36
20201014,佐世保,85
20201014,四日市,48
20201014,高知,74
20201014,高松,71
20201015,佐世保,85
20201015,高知,74
20201015,川崎,34
20201015,四日市,48
20201015,前橋,22
20201016,佐世保,85
20201016,川崎,34
20201016,青森,12
20201016,和歌山,55
20201016,前橋,22
20201017,青森,12
20201017,川崎,34
20201017,伊東,37
20201017,和歌山,55
20201017,武雄,84
20201017,前橋,22
20201018,青森,12
20201018,前橋,22
20201018,伊東,37
20201018,和歌山,55
20201018,武雄,84
20201018,高知,74
20201019,函館,11
20201019,弥彦,21
20201019,武雄,84
20201019,伊東,37
20201019,富山,46
20201019,高知,74
20201019,別府,86
20201020,弥彦,21
20201020,別府,86
20201020,函館,11
20201020,西武園,26
20201020,富山,46
20201020,高知,74
20201021,前橋,22
20201021,西武園,26
20201021,別府,86
20201021,函館,11
20201021,富山,46
20201021,小田原,36
20201021,弥彦,21
20201021,松阪,47
20201022,前橋,22
20201022,青森,12
20201022,西武園,26
20201022,小田原,36
20201022,佐世保,85
20201022,松阪,47
20201023,前橋,22
20201023,松山,75
20201023,佐世保,85
20201023,小田原,36
20201023,松阪,47
20201023,青森,12
20201024,青森,12
20201024,防府,63
20201024,伊東,37
20201024,松山,75
20201024,京王閣,27
20201024,大垣,44
20201024,佐世保,85
20201025,京王閣,27
20201025,防府,63
20201025,松山,75
20201025,四日市,48
20201025,伊東,37
20201025,大垣,44
20201026,伊東,37
20201026,四日市,48
20201026,防府,63
20201026,大垣,44
20201026,高松,71
20201026,京王閣,27
20201027,岐阜,43
20201027,青森,12
20201027,京王閣,27
20201027,別府,86
20201027,松阪,47
20201027,四日市,48
20201027,高松,71
20201028,高松,71
20201028,青森,12
20201028,岐阜,43
20201028,松戸,31
20201028,松阪,47
20201028,和歌山,55
20201028,立川,28
20201028,別府,86
20201029,別府,86
20201029,松阪,47
20201029,立川,28
20201029,松戸,31
20201029,岐阜,43
20201029,青森,12
20201029,和歌山,55
20201030,松山,75
20201030,立川,28
20201030,いわき平,13
20201030,松戸,31
20201030,和歌山,55
20201031,小田原,36
20201031,佐世保,85
20201031,松山,75
20201031,いわき平,13
20201031,防府,63
20201031,宇都宮,24
20201031,大宮,25
20201101,宇都宮,24
20201101,青森,12
20201101,大宮,25
20201101,岐阜,43
20201101,小田原,36
20201101,松山,75
20201101,いわき平,13
20201101,防府,63
20201101,佐世保,85
20201102,小田原,36
20201102,佐世保,85
20201102,大宮,25
20201102,京王閣,27
20201102,岐阜,43
20201102,福井,51
20201102,防府,63
20201102,青森,12
20201102,宇都宮,24
20201103,小倉,81
20201103,福井,51
20201103,京王閣,27
20201103,防府,63
20201103,青森,12
20201103,岐阜,43
20201104,富山,46
20201104,武雄,84
20201104,福井,51
20201104,和歌山,55
20201104,京王閣,27
20201104,小倉,81
20201104,取手,23
20201105,取手,23
20201105,四日市,48
20201105,小倉,81
20201105,富山,46
20201105,和歌山,55
20201105,武雄,84
20201106,富山,46
20201106,取手,23
20201106,四日市,48
20201106,和歌山,55
20201106,武雄,84
20201106,青森,12
20201107,宇都宮,24
20201107,青森,12
20201107,高松,71
20201107,四日市,48
20201107,弥彦,21
20201108,弥彦,21
20201108,小倉,81
20201108,四日市,48
20201108,宇都宮,24
20201108,青森,12
20201108,高松,71
20201109,久留米,83
20201109,平塚,35
20201109,高松,71
20201109,弥彦,21
20201109,小倉,81
20201109,宇都宮,24
20201110,富山,46
20201110,小倉,81
20201110,平塚,35
20201110,久留米,83
20201110,防府,63
20201111,富山,46
20201111,防府,63
20201111,福井,51
20201111,平塚,35
20201111,久留米,83
20201112,福井,51
20201112,富山,46
20201112,伊東,37
20201112,弥彦,21
20201112,小倉,81
20201112,西武園,26
20201112,防府,63
20201113,弥彦,21
20201113,福井,51
20201113,西武園,26
20201113,小倉,81
20201113,伊東,37
20201113,別府,86
20201114,別府,86
20201114,伊東,37
20201114,小倉,81
20201114,弥彦,21
20201114,西武園,26
20201114,和歌山,55
20201114,いわき平,13
20201115,いわき平,13
20201115,別府,86
20201115,高知,74
20201115,和歌山,55
20201115,松山,75
20201115,佐世保,85
20201115,立川,28
20201115,小田原,36
20201115,大垣,44
20201115,名古屋,42
20201116,小田原,36
20201116,松山,75
20201116,いわき平,13
20201116,大垣,44
20201116,和歌山,55
20201116,佐世保,85
20201116,高知,74
20201116,立川,28
20201116,名古屋,42
20201117,佐世保,85
20201117,立川,28
20201117,高知,74
20201117,小田原,36
20201117,大垣,44
20201117,松山,75
20201117,名古屋,42
20201118,高松,71
20201118,松阪,47
20201118,小倉,81
20201118,西武園,26
20201118,福井,51
20201119,福井,51
20201119,川崎,34
20201119,松阪,47
20201119,小倉,81
20201119,西武園,26
20201119,高松,71
20201120,高松,71
20201120,福井,51
20201120,松阪,47
20201120,小倉,81
20201120,川崎,34
20201120,西武園,26
20201121,川崎,34
20201121,いわき平,13
20201121,大垣,44
20201121,前橋,22
20201121,松山,75
20201121,小倉,81
20201122,松山,75
20201122,宇都宮,24
20201122,小倉,81
20201122,前橋,22
20201122,大垣,44
20201122,伊東,37
20201122,いわき平,13
20201123,宇都宮,24
20201123,大垣,44
20201123,いわき平,13
20201123,伊東,37
20201123,松山,75
20201123,小倉,81
20201123,前橋,22
20201124,久留米,83
20201124,宇都宮,24
20201124,伊東,37
20201124,松阪,47
20201124,松戸,31
20201124,京王閣,27
20201124,防府,63
20201125,小倉,81
20201125,久留米,83
20201125,京王閣,27
20201125,高知,74
20201125,松戸,31
20201125,防府,63
20201125,松阪,47
20201126,高知,74
20201126,京王閣,27
20201126,松戸,31
20201126,小倉,81
20201126,松阪,47
20201126,久留米,83
20201126,防府,63
20201127,福井,51
20201127,高松,71
20201127,平塚,35
20201127,小倉,81
20201127,高知,74
20201127,富山,46
20201128,豊橋,45
20201128,松戸,31
20201128,富山,46
20201128,大宮,25
20201128,武雄,84
20201128,高松,71
20201128,平塚,35
20201128,取手,23
20201128,福井,51
20201129,大宮,25
20201129,高松,71
20201129,取手,23
20201129,武雄,84
20201129,福井,51
20201129,平塚,35
20201129,松戸,31
20201129,豊橋,45
20201129,富山,46
20201130,和歌山,55
20201130,取手,23
20201130,松戸,31
20201130,大宮,25
20201130,武雄,84
20201130,大垣,44
20201130,小倉,81
20201130,豊橋,45
20201201,名古屋,42
20201201,小倉,81
20201201,高知,74
20201201,和歌山,55
20201201,大垣,44
20201202,大垣,44
20201202,小倉,81
20201202,名古屋,42
20201202,高知,74
20201202,和歌山,55
20201203,別府,86
20201203,松山,75
20201203,名古屋,42
20201203,京王閣,27
20201203,高知,74
20201203,取手,23
20201204,京王閣,27
20201204,取手,23
20201204,別府,86
20201204,松山,75
20201204,大垣,44
20201204,平塚,35
20201205,松山,75
20201205,京王閣,27
20201205,取手,23
20201205,別府,86
20201205,宇都宮,24
20201205,和歌山,55
20201205,大垣,44
20201205,平塚,35
20201206,別府,86
20201206,和歌山,55
20201206,伊東,37
20201206,宇都宮,24
20201206,平塚,35
20201206,大垣,44
20201207,豊橋,45
20201207,和歌山,55
20201207,高松,71
20201207,伊東,37
20201207,宇都宮,24
20201207,西武園,26
20201208,伊東,37
20201208,小倉,81
20201208,松山,75
20201208,西武園,26
20201208,高松,71
20201208,豊橋,45
20201209,松山,75
20201209,小倉,81
20201209,西武園,26
20201209,久留米,83
20201209,高松,71
20201209,豊橋,45
20201210,松山,75
20201210,大垣,44
20201210,小倉,81
20201210,和歌山,55
20201210,松戸,31
20201210,久留米,83
20201210,高知,74
20201211,高知,74
20201211,奈良,53
20201211,大垣,44
20201211,和歌山,55
20201211,久留米,83
20201211,松戸,31
20201212,別府,86
20201212,奈良,53
20201212,京王閣,27
20201212,高知,74
20201212,大垣,44
20201212,松戸,31
20201212,和歌山,55
20201213,松戸,31
20201213,別府,86
20201213,京王閣,27
20201213,奈良,53
20201213,小倉,81
20201214,別府,86
20201214,川崎,34
20201214,大宮,25
20201214,京王閣,27
20201214,小倉,81
20201215,小倉,81
20201215,前橋,22
20201215,川崎,34
20201215,松山,75
20201215,大宮,25
20201216,川崎,34
20201216,大宮,25
20201216,松山,75
20201216,大垣,44
20201216,前橋,22
20201217,大垣,44
20201217,前橋,22
20201217,奈良,53
20201217,佐世保,85
20201217,松山,75
20201217,名古屋,42
20201217,取手,23
20201218,奈良,53
20201218,松戸,31
20201218,広島,62
20201218,取手,23
20201218,小田原,36
20201218,佐世保,85
20201218,大垣,44
20201218,名古屋,42
20201219,取手,23
20201219,佐世保,85
20201219,広島,62
20201219,名古屋,42
20201219,松戸,31
20201219,奈良,53
20201219,大垣,44
20201219,小田原,36
20201219,高知,74
20201219,小倉,81
20201220,広島,62
20201220,佐世保,85
20201220,高知,74
20201220,小倉,81
20201220,松戸,31
20201220,小田原,36
20201220,西武園,26
20201221,小倉,81
20201221,西武園,26
20201221,高松,71
20201221,いわき平,13
20201221,別府,86
20201221,高知,74
20201222,武雄,84
20201222,高松,71
20201222,大垣,44
20201222,西武園,26
20201222,いわき平,13
20201222,別府,86
20201223,武雄,84
20201223,いわき平,13
20201223,大垣,44
20201223,高松,71
20201223,別府,86
20201224,武雄,84
20201224,大垣,44
20201224,川崎,34
20201224,広島,62
20201224,宇都宮,24
20201224,前橋,22
20201225,川崎,34
20201225,広島,62
20201225,宇都宮,24
20201225,前橋,22
20201225,奈良,53
20201225,松阪,47
20201225,小倉,81
20201226,奈良,53
20201226,前橋,22
20201226,広島,62
20201226,松阪,47
20201226,小倉,81
20201226,川崎,34
20201226,宇都宮,24
20201227,別府,86
20201227,武雄,84
20201227,小倉,81
20201227,松阪,47
20201227,広島,62
20201227,奈良,53
20201228,西武園,26
20201228,別府,86
20201228,立川,28
20201228,武雄,84
20201228,岐阜,43
20201228,松戸,31
20201228,平塚,35
20201229,別府,86
20201229,松戸,31
20201229,高知,74
20201229,西武園,26
20201229,武雄,84
20201229,岐阜,43
20201229,立川,28
20201229,平塚,35
20201230,西武園,26
20201230,立川,28
20201230,平塚,35
20201230,岐阜,43
20201230,広島,62
20201230,高知,74
20201230,豊橋,45
20201230,松戸,31
20201231,広島,62
20201231,奈良,53
20201231,高知,74
20201231,静岡,38
20201231,豊橋,45
20210101,静岡,38
20210101,京王閣,27
20210101,小倉,81
20210101,前橋,22
20210101,宇都宮,24
20210101,広島,62
20210101,奈良,53
20210101,豊橋,45
20210102,奈良,53
20210102,宇都宮,24
20210102,前橋,22
20210102,静岡,38
20210102,小倉,81
20210102,別府,86
20210102,京王閣,27
20210102,いわき平,13
20210102,久留米,83
20210103,久留米,83
20210103,静岡,38
20210103,広島,62
20210103,小倉,81
20210103,京王閣,27
20210103,宇都宮,24
20210103,いわき平,13
20210103,前橋,22
20210103,別府,86
20210104,広島,62
20210104,高知,74
20210104,久留米,83
20210104,いわき平,13
20210104,豊橋,45
20210104,別府,86
20210104,立川,28
20210105,豊橋,45
20210105,高知,74
20210105,立川,28
20210105,四日市,48
20210105,広島,62
20210105,奈良,53
20210106,豊橋,45
20210106,四日市,48
20210106,立川,28
20210106,高知,74
20210106,奈良,53
20210107,奈良,53
20210107,立川,28
20210107,四日市,48
20210107,松山,75
20210108,小田原,36
20210108,西武園,26
20210108,松山,75
20210108,小倉,81
20210108,岐阜,43
20210108,京王閣,27
20210109,和歌山,55
20210109,西武園,26
20210109,取手,23
20210109,岐阜,43
20210109,京王閣,27
20210109,小田原,36
20210109,松山,75
20210109,小倉,81
20210109,広島,62
20210110,伊東,37
20210110,取手,23
20210110,小倉,81
20210110,和歌山,55
20210110,西武園,26
20210110,京王閣,27
20210110,広島,62
20210110,小田原,36
20210110,岐阜,43
20210111,豊橋,45
20210111,広島,62
20210111,別府,86
20210111,伊東,37
20210111,取手,23
20210111,和歌山,55
20210112,岐阜,43
20210112,豊橋,45
20210112,伊東,37
20210112,松山,75
20210112,別府,86
20210112,和歌山,55
20210113,四日市,48
20210113,川崎,34
20210113,豊橋,45
20210113,いわき平,13
20210113,松山,75
20210113,岐阜,43
20210113,別府,86
20210114,四日市,48
20210114,奈良,53
20210114,岐阜,43
20210114,大宮,25
20210114,松山,75
20210114,川崎,34
20210114,いわき平,13
20210115,大宮,25
20210115,いわき平,13
20210115,奈良,53
20210115,松阪,47
20210115,四日市,48
20210115,川崎,34
20210115,松戸,31
20210115,小倉,81
20210116,大宮,25
20210116,奈良,53
20210116,小倉,81
20210116,松戸,31
20210116,松阪,47
20210116,久留米,83
20210117,小倉,81
20210117,松阪,47
20210117,伊東,37
20210117,大宮,25
20210117,高知,74
20210117,松戸,31
20210117,久留米,83
20210118,久留米,83
20210118,高知,74
20210118,伊東,37
20210118,岐阜,43
20210118,小田原,36
20210118,名古屋,42
20210119,小田原,36
20210119,前橋,22
20210119,岐阜,43
20210119,名古屋,42
20210119,伊東,37
20210119,高知,74
20210119,奈良,53
20210120,小倉,81
20210120,前橋,22
20210120,奈良,53
20210120,岐阜,43
20210120,小田原,36
20210120,名古屋,42
20210121,小倉,81
20210121,前橋,22
20210121,取手,23
20210121,奈良,53
20210121,松山,75
20210122,松山,75
20210122,取手,23
20210122,西武園,26
20210122,小倉,81
20210123,別府,86
20210123,松山,75
20210123,松阪,47
20210123,四日市,48
20210123,西武園,26
20210123,取手,23
20210123,静岡,38
20210124,松山,75
20210124,西武園,26
20210124,四日市,48
20210124,静岡,38
20210124,別府,86
20210124,松阪,47
20210125,静岡,38
20210125,広島,62
20210125,向日町,54
20210125,別府,86
20210125,松阪,47
20210125,前橋,22
20210125,四日市,48
20210126,小倉,81
20210126,奈良,53
20210126,向日町,54
20210126,久留米,83
20210126,前橋,22
20210126,広島,62
20210127,久留米,83
20210127,前橋,22
20210127,向日町,54
20210127,奈良,53
20210127,広島,62
20210127,小倉,81
20210128,久留米,83
20210128,豊橋,45
20210128,奈良,53
20210128,小倉,81
20210128,平塚,35
20210128,大宮,25
20210129,平塚,35
20210129,松戸,31
20210129,大宮,25
20210129,豊橋,45
20210129,高松,71
20210129,松山,75
20210130,大宮,25
20210130,高松,71
20210130,松山,75
20210130,豊橋,45
20210130,佐世保,85
20210130,平塚,35
20210130,松戸,31
20210131,高松,71
20210131,松山,75
20210131,松戸,31
20210131,豊橋,45
20210131,佐世保,85
20210201,佐世保,85
20210201,武雄,84
20210201,川崎,34
20210201,名古屋,42
20210201,宇都宮,24
20210201,防府,63
20210201,奈良,53
20210202,松阪,47
20210202,小倉,81
20210202,川崎,34
20210202,武雄,84
20210202,奈良,53
20210202,名古屋,42
20210202,防府,63
20210202,宇都宮,24
20210203,名古屋,42
20210203,松阪,47
20210203,小倉,81
20210203,宇都宮,24
20210203,奈良,53
20210203,防府,63
20210203,川崎,34
20210203,武雄,84
20210204,高松,71
20210204,小倉,81
20210204,別府,86
20210204,静岡,38
20210204,西武園,26
20210204,松阪,47
20210205,別府,86
20210205,西武園,26
20210205,高松,71
20210205,静岡,38
20210205,平塚,35
20210205,佐世保,85
20210206,別府,86
20210206,名古屋,42
20210206,静岡,38
20210206,高松,71
20210206,西武園,26
20210206,奈良,53
20210206,佐世保,85
20210206,平塚,35
20210207,小倉,81
20210207,佐世保,85
20210207,平塚,35
20210207,名古屋,42
20210207,高松,71
20210207,奈良,53
20210207,前橋,22
20210208,名古屋,42
20210208,高知,74
20210208,奈良,53
20210208,松阪,47
20210208,前橋,22
20210208,立川,28
20210208,小倉,81
20210209,小倉,81
20210209,前橋,22
20210209,別府,86
20210209,立川,28
20210209,高知,74
20210209,松阪,47
20210209,松山,75
20210210,別府,86
20210210,立川,28
20210210,松阪,47
20210210,川崎,34
20210210,高知,74
20210210,松山,75
20210211,別府,86
20210211,奈良,53
20210211,広島,62
20210211,松山,75
20210211,川崎,34
20210211,静岡,38
20210212,川崎,34
20210212,奈良,53
20210212,静岡,38
20210212,豊橋,45
20210212,大垣,44
20210212,広島,62
20210213,豊橋,45
20210213,前橋,22
20210213,四日市,48
20210213,奈良,53
20210213,小倉,81
20210213,広島,62
20210213,静岡,38
20210213,大垣,44
20210214,四日市,48
20210214,前橋,22
20210214,小倉,81
20210214,大宮,25
20210214,豊橋,45
20210214,大垣,44
20210214,奈良,53
20210215,大宮,25
20210215,小倉,81
20210215,立川,28
20210215,前橋,22
20210215,松戸,31
20210215,高知,74
20210215,四日市,48
20210216,大宮,25
20210216,立川,28
20210216,松戸,31
20210216,佐世保,85
20210216,高知,74
20210217,向日町,54
20210217,立川,28
20210217,大垣,44
20210217,高知,74
20210217,松戸,31
20210217,佐世保,85
20210218,佐世保,85
20210218,向日町,54
20210218,小倉,81
20210218,大垣,44
20210218,四日市,48
20210218,取手,23
20210219,大垣,44
20210219,名古屋,42
20210219,小倉,81
20210219,向日町,54
20210219,取手,23
20210219,四日市,48
20210220,奈良,53
20210220,川崎,34
20210220,四日市,48
20210220,取手,23
20210220,松山,75
20210220,名古屋,42
20210220,小倉,81
20210221,前橋,22
20210221,名古屋,42
20210221,川崎,34
20210221,松山,75
20210221,広島,62
20210221,奈良,53
20210221,松阪,47
20210221,別府,86
20210222,松山,75
20210222,西武園,26
20210222,松阪,47
20210222,川崎,34
20210222,奈良,53
20210222,広島,62
20210222,別府,86
20210222,前橋,22
20210223,川崎,34
20210223,西武園,26
20210223,前橋,22
20210223,広島,62
20210223,別府,86
20210223,松阪,47
20210223,佐世保,85
20210224,防府,63
20210224,伊東,37
20210224,佐世保,85
20210224,高知,74
20210224,西武園,26
20210225,小倉,81
20210225,佐世保,85
20210225,高知,74
20210225,いわき平,13
20210225,防府,63
20210225,奈良,53
20210225,伊東,37
20210226,いわき平,13
20210226,立川,28
20210226,奈良,53
20210226,小倉,81
20210226,小田原,36
20210226,四日市,48
20210226,防府,63
20210226,伊東,37
20210226,高知,74
20210227,小倉,81
20210227,奈良,53
20210227,別府,86
20210227,四日市,48
20210227,高松,71
20210227,いわき平,13
20210227,立川,28
20210227,小田原,36
20210228,豊橋,45
20210228,小田原,36
20210228,前橋,22
20210228,四日市,48
20210228,立川,28
20210228,別府,86
20210228,高松,71
20210228,いわき平,13
20210301,小倉,81
20210301,向日町,54
20210301,取手,23
20210301,豊橋,45
20210301,別府,86
20210301,高松,71
20210301,前橋,22
20210302,前橋,22
20210302,静岡,38
20210302,豊橋,45
20210302,小倉,81
20210302,取手,23
20210302,向日町,54
20210303,静岡,38
20210303,取手,23
20210303,向日町,54
20210303,小倉,81
20210304,西武園,26
20210304,広島,62
20210304,静岡,38
20210304,奈良,53
20210305,武雄,84
20210305,西武園,26
20210305,大垣,44
20210305,奈良,53
20210305,松山,75
20210305,久留米,83
20210305,いわき平,13
20210305,広島,62
20210305,小田原,36
20210306,奈良,53
20210306,松山,75
20210306,武雄,84
20210306,大垣,44
20210306,広島,62
20210306,久留米,83
20210306,小田原,36
20210306,いわき平,13
20210306,西武園,26
20210307,小田原,36
20210307,松山,75
20210307,武雄,84
20210307,久留米,83
20210307,いわき平,13
20210307,大垣,44
20210307,広島,62
20210308,松阪,47
20210308,防府,63
20210308,福井,51
20210308,静岡,38
20210308,高知,74
20210308,小倉,81
20210309,福井,51
20210309,松阪,47
20210309,小倉,81
20210309,静岡,38
20210309,高知,74
20210309,防府,63
20210310,静岡,38
20210310,防府,63
20210310,高知,74
20210310,福井,51
20210310,小倉,81
20210310,松阪,47
20210310,奈良,53
20210311,取手,23
20210311,大垣,44
20210311,京王閣,27
20210311,松山,75
20210311,奈良,53
20210312,大垣,44
20210312,奈良,53
20210312,武雄,84
20210312,取手,23
20210312,前橋,22
20210312,松山,75
20210312,広島,62
20210312,伊東,37
20210312,京王閣,27
20210313,大垣,44
20210313,広島,62
20210313,京王閣,27
20210313,取手,23
20210313,松山,75
20210313,平塚,35
20210313,武雄,84
20210313,前橋,22
20210313,伊東,37
20210314,前橋,22
20210314,武雄,84
20210314,伊東,37
20210314,平塚,35
20210314,広島,62
20210314,大垣,44
20210314,小倉,81
20210315,小倉,81
20210315,大宮,25
20210315,奈良,53
20210315,平塚,35
20210315,松阪,47
20210316,別府,86
20210316,松阪,47
20210316,広島,62
20210316,奈良,53
20210316,岐阜,43
20210316,大宮,25
20210316,小倉,81
20210317,大宮,25
20210317,松阪,47
20210317,別府,86
20210317,奈良,53
20210317,広島,62
20210317,岐阜,43
20210317,松山,75
20210318,松山,75
20210318,別府,86
20210318,広島,62
20210318,小田原,36
20210318,岐阜,43
20210319,防府,63
20210319,松山,75
20210319,前橋,22
20210319,宇都宮,24
20210319,大垣,44
20210319,小田原,36
20210319,松戸,31
20210320,小田原,36
20210320,大垣,44
20210320,防府,63
20210320,宇都宮,24
20210320,松戸,31
20210320,小倉,81
20210320,前橋,22
20210321,宇都宮,24
20210321,松戸,31
20210321,名古屋,42
20210321,前橋,22
20210321,大垣,44
20210321,防府,63
20210321,小倉,81
20210322,高知,74
20210322,別府,86
20210322,佐世保,85
20210322,立川,28
20210322,小倉,81
20210322,松山,75
20210322,名古屋,42
20210323,松山,75
20210323,立川,28
20210323,別府,86
20210323,名古屋,42
20210323,川崎,34
20210323,高知,74
20210323,佐世保,85
20210324,別府,86
20210324,立川,28
20210324,川崎,34
20210324,松山,75
20210324,佐世保,85
20210324,高知,74
20210325,大垣,44
20210325,小倉,81
20210325,松阪,47
20210325,川崎,34
20210325,広島,62
20210326,松阪,47
20210326,大垣,44
20210326,京王閣,27
20210326,小倉,81
20210326,いわき平,13
20210326,伊東,37
20210326,広島,62
20210327,小倉,81
20210327,伊東,37
20210327,広島,62
20210327,いわき平,13
20210327,京王閣,27
20210327,大垣,44
20210327,松阪,47
20210328,京王閣,27
20210328,松阪,47
20210328,伊東,37
20210328,川崎,34
20210328,いわき平,13
20210329,広島,62
20210329,前橋,22
20210329,川崎,34
20210329,別府,86
20210329,宇都宮,24
20210329,豊橋,45
20210330,別府,86
20210330,広島,62
20210330,豊橋,45
20210330,川崎,34
20210330,前橋,22
20210330,宇都宮,24
20210331,豊橋,45
20210331,別府,86
20210331,宇都宮,24
20210331,前橋,22
20210331,広島,62
20210401,武雄,84
20210401,大垣,44
20210401,福井,51
20210401,京王閣,27
20210401,小倉,81
20210402,大宮,25
20210402,京王閣,27
20210402,小田原,36
20210402,大垣,44
20210402,小倉,81
20210402,武雄,84
20210402,福井,51
20210403,小田原,36
20210403,京王閣,27
20210403,大垣,44
20210403,四日市,48
20210403,大宮,25
20210403,福井,51
20210403,小倉,81
20210403,武雄,84
20210403,高知,74
20210404,別府,86
20210404,高知,74
20210404,小田原,36
20210404,大宮,25
20210404,宇都宮,24
20210404,伊東,37
20210404,四日市,48
20210405,別府,86
20210405,高知,74
20210405,四日市,48
20210405,宇都宮,24
20210405,いわき平,13
20210405,佐世保,85
20210405,伊東,37
20210406,小田原,36
20210406,別府,86
20210406,いわき平,13
20210406,宇都宮,24
20210406,四日市,48
20210406,佐世保,85
20210406,高松,71
20210406,伊東,37
20210407,名古屋,42
20210407,小田原,36
20210407,和歌山,55
20210407,高松,71
20210407,小倉,81
20210407,前橋,22
20210407,佐世保,85
20210407,いわき平,13
20210408,名古屋,42
20210408,和歌山,55
20210408,小倉,81
20210408,小田原,36
20210408,川崎,34
20210408,高松,71
20210408,前橋,22
20210409,和歌山,55
20210409,名古屋,42
20210409,川崎,34
20210409,豊橋,45
20210409,小倉,81
20210409,前橋,22
20210410,防府,63
20210410,川崎,34
20210410,豊橋,45
20210410,松山,75
20210410,大垣,44
20210411,防府,63
20210411,豊橋,45
20210411,大垣,44
20210411,川崎,34
20210411,松山,75
20210412,大垣,44
20210412,松山,75
20210412,松戸,31
20210412,防府,63
20210412,小倉,81
20210412,奈良,53
20210412,宇都宮,24
20210413,小倉,81
20210413,弥彦,21
20210413,宇都宮,24
20210413,松戸,31
20210413,高知,74
20210413,奈良,53
20210413,広島,62
20210414,松戸,31
20210414,小倉,81
20210414,宇都宮,24
20210414,広島,62
20210414,奈良,53
20210414,高知,74
20210414,弥彦,21
20210415,弥彦,21
20210415,名古屋,42
20210415,函館,11
20210415,久留米,83
20210415,高知,74
20210415,西武園,26
20210415,広島,62
20210416,大垣,44
20210416,函館,11
20210416,名古屋,42
20210416,久留米,83
20210416,小倉,81
20210416,小田原,36
20210416,松阪,47
20210416,西武園,26
20210417,小倉,81
20210417,松阪,47
20210417,函館,11
20210417,小田原,36
20210417,久留米,83
20210417,大垣,44
20210417,西武園,26
20210417,名古屋,42
20210418,松山,75
20210418,大垣,44
20210418,松阪,47
20210418,西武園,26
20210418,小田原,36
20210418,小倉,81
20210418,別府,86
20210419,広島,62
20210419,別府,86
20210419,青森,12
20210419,松戸,31
20210419,松山,75
20210419,和歌山,55
20210420,和歌山,55
20210420,青森,12
20210420,広島,62
20210420,松戸,31
20210420,別府,86
20210420,松山,75
20210421,和歌山,55
20210421,松戸,31
20210421,四日市,48
20210421,青森,12
20210421,広島,62
20210422,小倉,81
20210422,四日市,48
20210422,前橋,22
