date,place
2014-05-12,小田原
2014-05-13,千葉
2014-05-13,和歌山
2014-05-13,四日市
2014-05-13,小田原
2014-05-13,名古屋
2014-05-14,名古屋
2014-05-14,和歌山
2014-05-14,小田原
2014-05-14,千葉
2014-05-14,四日市
2014-05-14,宇都宮
2014-05-14,西武園
2014-05-14,高知
2014-05-14,武雄
2014-05-15,四日市
2014-05-15,宇都宮
2014-05-15,西武園
2014-05-15,高知
2014-05-15,武雄
2014-05-16,小倉
2014-05-16,福井
2014-05-16,宇都宮
2014-05-16,青森
2014-05-16,西武園
2014-05-16,高知
2014-05-16,川崎
2014-05-16,岸和田
2014-05-16,武雄
2014-05-17,小倉
2014-05-17,岸和田
2014-05-17,取手
2014-05-17,青森
2014-05-17,福井
2014-05-17,川崎
2014-05-18,福井
2014-05-18,取手
2014-05-18,青森
2014-05-18,小倉
2014-05-18,川崎
2014-05-18,岸和田
2014-05-19,熊本
2014-05-19,奈良
2014-05-19,豊橋
2014-05-19,大垣
2014-05-19,松戸
2014-05-19,立川
2014-05-20,豊橋
2014-05-20,大垣
2014-05-20,松戸
2014-05-20,奈良
2014-05-20,熊本
2014-05-20,立川
2014-05-21,松戸
2014-05-21,立川
2014-05-21,大宮
2014-05-21,高松
2014-05-21,青森
2014-05-21,奈良
2014-05-21,熊本
2014-05-21,豊橋
2014-05-21,大垣
2014-05-21,和歌山
2014-05-22,大宮
2014-05-22,高松
2014-05-22,前橋
2014-05-22,いわき平
2014-05-22,和歌山
2014-05-22,青森
2014-05-23,京王閣
2014-05-23,前橋
2014-05-23,和歌山
2014-05-23,大宮
2014-05-23,伊東
2014-05-23,青森
2014-05-23,高松
2014-05-23,いわき平
2014-05-24,小松島
2014-05-24,いわき平
2014-05-24,伊東
2014-05-24,京王閣
2014-05-24,別府
2014-05-24,前橋
2014-05-25,京王閣
2014-05-25,別府
2014-05-25,伊東
2014-05-25,小松島
2014-05-26,弥彦
2014-05-26,別府
2014-05-26,松戸
2014-05-26,小松島
2014-05-27,弥彦
2014-05-27,別府
2014-05-27,松戸
2014-05-28,松戸
2014-05-28,弥彦
2014-05-29,青森
2014-05-29,佐世保
2014-05-29,名古屋
2014-05-29,川崎
2014-05-29,松山
2014-05-30,名古屋
2014-05-30,川崎
2014-05-30,青森
2014-05-30,佐世保
2014-05-30,松山
2014-05-31,佐世保
2014-05-31,岸和田
2014-05-31,川崎
2014-05-31,名古屋
2014-05-31,松山
2014-05-31,青森
2014-06-01,岸和田
2014-06-01,弥彦
2014-06-01,川崎
2014-06-02,小松島
2014-06-02,平塚
2014-06-02,弥彦
2014-06-02,千葉
2014-06-02,松阪
2014-06-02,取手
2014-06-02,武雄
2014-06-02,福井
2014-06-02,岐阜
2014-06-02,岸和田
2014-06-02,熊本
2014-06-02,玉野
2014-06-03,松阪
2014-06-03,玉野
2014-06-03,千葉
2014-06-03,弥彦
2014-06-03,岐阜
2014-06-03,小松島
2014-06-03,いわき平
2014-06-03,熊本
2014-06-03,取手
2014-06-03,武雄
2014-06-03,平塚
2014-06-03,福井
2014-06-04,小松島
2014-06-04,取手
2014-06-04,福井
2014-06-04,玉野
2014-06-04,いわき平
2014-06-04,千葉
2014-06-04,平塚
2014-06-04,岐阜
2014-06-04,武雄
2014-06-04,熊本
2014-06-04,松阪
2014-06-05,いわき平
2014-06-05,川崎
2014-06-05,青森
2014-06-06,松山
2014-06-06,青森
2014-06-06,川崎
2014-06-07,川崎
2014-06-07,福井
2014-06-07,青森
2014-06-07,松山
2014-06-08,福井
2014-06-08,弥彦
2014-06-08,松山
2014-06-08,川崎
2014-06-09,前橋
2014-06-09,小倉
2014-06-09,高松
2014-06-09,広島
2014-06-09,弥彦
2014-06-09,奈良
2014-06-09,久留米
2014-06-09,西武園
2014-06-09,大垣
2014-06-09,伊東
2014-06-09,福井
2014-06-10,久留米
2014-06-10,小倉
2014-06-10,大垣
2014-06-10,伊東
2014-06-10,広島
2014-06-10,弥彦
2014-06-10,奈良
2014-06-10,高松
2014-06-10,前橋
2014-06-10,西武園
2014-06-11,前橋
2014-06-11,広島
2014-06-11,奈良
2014-06-11,大垣
2014-06-11,久留米
2014-06-11,小倉
2014-06-11,高松
2014-06-11,松戸
2014-06-11,西武園
2014-06-11,伊東
2014-06-12,青森
2014-06-12,函館
2014-06-12,宇都宮
2014-06-12,松戸
2014-06-13,函館
2014-06-13,宇都宮
2014-06-13,松戸
2014-06-13,青森
2014-06-14,四日市
2014-06-14,青森
2014-06-14,宇都宮
2014-06-14,函館
2014-06-15,四日市
2014-06-15,宇都宮
2014-06-16,四日市
2014-06-16,大宮
2014-06-16,武雄
2014-06-16,高知
2014-06-16,奈良
2014-06-17,大宮
2014-06-17,武雄
2014-06-17,京王閣
2014-06-17,小田原
2014-06-17,奈良
2014-06-17,高知
2014-06-18,名古屋
2014-06-18,高知
2014-06-18,京王閣
2014-06-18,富山
2014-06-18,奈良
2014-06-18,青森
2014-06-18,武雄
2014-06-18,大宮
2014-06-18,小田原
2014-06-18,松山
2014-06-19,福井
2014-06-19,高松
2014-06-19,京王閣
2014-06-19,前橋
2014-06-19,静岡
2014-06-19,松山
2014-06-19,名古屋
2014-06-19,富山
2014-06-19,小田原
2014-06-19,青森
2014-06-20,静岡
2014-06-20,名古屋
2014-06-20,高松
2014-06-20,松戸
2014-06-20,松山
2014-06-20,前橋
2014-06-20,富山
2014-06-20,福井
2014-06-20,立川
2014-06-20,青森
2014-06-21,久留米
2014-06-21,前橋
2014-06-21,高松
2014-06-21,松戸
2014-06-21,立川
2014-06-21,静岡
2014-06-21,福井
2014-06-22,久留米
2014-06-22,松戸
2014-06-22,立川
2014-06-23,久留米
2014-06-23,大宮
2014-06-23,函館
2014-06-24,久留米
2014-06-24,函館
2014-06-24,大宮
2014-06-25,大宮
2014-06-25,静岡
2014-06-25,函館
2014-06-25,佐世保
2014-06-25,青森
2014-06-26,防府
2014-06-26,岐阜
2014-06-26,佐世保
2014-06-26,青森
2014-06-26,静岡
2014-06-26,取手
2014-06-26,平塚
2014-06-27,平塚
2014-06-27,静岡
2014-06-27,青森
2014-06-27,岐阜
2014-06-27,佐世保
2014-06-27,防府
2014-06-27,取手
2014-06-28,平塚
2014-06-28,岐阜
2014-06-28,防府
2014-06-28,取手
2014-06-29,取手
2014-06-29,小倉
2014-06-30,別府
2014-06-30,広島
2014-06-30,名古屋
2014-06-30,小倉
2014-06-30,青森
2014-06-30,四日市
2014-06-30,伊東
2014-06-30,岸和田
2014-06-30,宇都宮
2014-07-01,伊東
2014-07-01,名古屋
2014-07-01,四日市
2014-07-01,青森
2014-07-01,広島
2014-07-01,岸和田
2014-07-01,宇都宮
2014-07-01,小倉
2014-07-01,別府
2014-07-02,別府
2014-07-02,宇都宮
2014-07-02,伊東
2014-07-02,函館
2014-07-02,名古屋
2014-07-02,広島
2014-07-02,四日市
2014-07-02,青森
2014-07-02,岸和田
2014-07-03,小松島
2014-07-03,弥彦
2014-07-03,京王閣
2014-07-03,函館
2014-07-04,和歌山
2014-07-04,小松島
2014-07-04,京王閣
2014-07-04,豊橋
2014-07-04,小田原
2014-07-04,弥彦
2014-07-04,函館
2014-07-05,小倉
2014-07-05,小田原
2014-07-05,京王閣
2014-07-05,弥彦
2014-07-05,小松島
2014-07-05,和歌山
2014-07-05,豊橋
2014-07-06,小田原
2014-07-06,豊橋
2014-07-06,和歌山
2014-07-06,小松島
2014-07-06,小倉
2014-07-07,千葉
2014-07-07,玉野
2014-07-07,小倉
2014-07-07,名古屋
2014-07-07,取手
2014-07-08,千葉
2014-07-08,名古屋
2014-07-08,玉野
2014-07-08,取手
2014-07-08,函館
2014-07-09,玉野
2014-07-09,名古屋
2014-07-09,函館
2014-07-09,千葉
2014-07-09,取手
2014-07-10,函館
2014-07-10,青森
2014-07-10,松山
2014-07-10,立川
2014-07-10,福井
2014-07-11,福井
2014-07-11,立川
2014-07-11,熊本
2014-07-11,川崎
2014-07-11,松山
2014-07-11,青森
2014-07-12,静岡
2014-07-12,松山
2014-07-12,青森
2014-07-12,川崎
2014-07-12,立川
2014-07-12,熊本
2014-07-12,福井
2014-07-13,松阪
2014-07-13,福井
2014-07-13,熊本
2014-07-13,川崎
2014-07-13,静岡
2014-07-14,前橋
2014-07-14,松阪
2014-07-14,岐阜
2014-07-14,大宮
2014-07-14,静岡
2014-07-14,高松
2014-07-14,武雄
2014-07-14,小松島
2014-07-15,高松
2014-07-15,小松島
2014-07-15,いわき平
2014-07-15,松阪
2014-07-15,大宮
2014-07-15,熊本
2014-07-15,前橋
2014-07-15,岐阜
2014-07-15,小田原
2014-07-15,武雄
2014-07-16,高松
2014-07-16,前橋
2014-07-16,大宮
2014-07-16,熊本
2014-07-16,小田原
2014-07-16,いわき平
2014-07-16,小松島
2014-07-16,武雄
2014-07-16,岐阜
2014-07-17,いわき平
2014-07-17,小田原
2014-07-17,熊本
2014-07-17,前橋
2014-07-18,川崎
2014-07-18,弥彦
2014-07-18,青森
2014-07-19,青森
2014-07-19,川崎
2014-07-19,弥彦
2014-07-20,青森
2014-07-20,川崎
2014-07-20,弥彦
2014-07-21,松戸
2014-07-21,弥彦
2014-07-22,防府
2014-07-22,玉野
2014-07-22,宇都宮
2014-07-22,伊東
2014-07-22,立川
2014-07-22,松戸
2014-07-23,伊東
2014-07-23,防府
2014-07-23,宇都宮
2014-07-23,松戸
2014-07-23,玉野
2014-07-23,立川
2014-07-23,佐世保
2014-07-23,岸和田
2014-07-23,富山
2014-07-24,立川
2014-07-24,宇都宮
2014-07-24,佐世保
2014-07-24,別府
2014-07-24,大垣
2014-07-24,伊東
2014-07-24,岸和田
2014-07-24,防府
2014-07-24,玉野
2014-07-24,富山
2014-07-25,富山
2014-07-25,佐世保
2014-07-25,大垣
2014-07-25,別府
2014-07-25,岸和田
2014-07-25,西武園
2014-07-25,奈良
2014-07-25,平塚
2014-07-26,西武園
2014-07-26,奈良
2014-07-26,別府
2014-07-26,高知
2014-07-26,函館
2014-07-26,大垣
2014-07-26,平塚
2014-07-27,奈良
2014-07-27,平塚
2014-07-27,高知
2014-07-27,西武園
2014-07-27,函館
2014-07-28,高知
2014-07-28,松阪
2014-07-28,京王閣
2014-07-28,函館
2014-07-29,函館
2014-07-29,京王閣
2014-07-29,松阪
2014-07-30,京王閣
2014-07-30,松阪
2014-07-31,熊本
2014-07-31,前橋
2014-08-01,前橋
2014-08-01,小松島
2014-08-01,熊本
2014-08-01,弥彦
2014-08-01,川崎
2014-08-02,川崎
2014-08-02,前橋
2014-08-02,小松島
2014-08-02,弥彦
2014-08-02,熊本
2014-08-03,川崎
2014-08-03,小松島
2014-08-03,弥彦
2014-08-04,平塚
2014-08-04,大垣
2014-08-04,宇都宮
2014-08-04,和歌山
2014-08-04,西武園
2014-08-04,千葉
2014-08-04,武雄
2014-08-05,西武園
2014-08-05,千葉
2014-08-05,函館
2014-08-05,宇都宮
2014-08-05,平塚
2014-08-05,武雄
2014-08-05,大垣
2014-08-05,和歌山
2014-08-06,武雄
2014-08-06,宇都宮
2014-08-06,西武園
2014-08-06,平塚
2014-08-06,函館
2014-08-06,千葉
2014-08-06,和歌山
2014-08-06,大垣
2014-08-07,函館
2014-08-07,玉野
2014-08-08,弥彦
2014-08-08,玉野
2014-08-08,松戸
2014-08-08,静岡
2014-08-09,玉野
2014-08-09,松戸
2014-08-09,弥彦
2014-08-09,小倉
2014-08-09,静岡
2014-08-10,弥彦
2014-08-10,岸和田
2014-08-10,小倉
2014-08-10,静岡
2014-08-10,松阪
2014-08-10,豊橋
2014-08-11,岸和田
2014-08-11,高松
2014-08-11,熊本
2014-08-11,名古屋
2014-08-11,小倉
2014-08-11,千葉
2014-08-11,豊橋
2014-08-11,松阪
2014-08-11,取手
2014-08-11,いわき平
2014-08-11,青森
2014-08-11,前橋
2014-08-12,高松
2014-08-12,熊本
2014-08-12,取手
2014-08-12,豊橋
2014-08-12,松阪
2014-08-12,名古屋
2014-08-12,青森
2014-08-12,岸和田
2014-08-12,千葉
2014-08-12,いわき平
2014-08-12,前橋
2014-08-13,名古屋
2014-08-13,松阪
2014-08-13,青森
2014-08-13,岸和田
2014-08-13,いわき平
2014-08-13,取手
2014-08-13,前橋
2014-08-13,高松
2014-08-13,千葉
2014-08-13,熊本
2014-08-14,小田原
2014-08-14,防府
2014-08-14,京王閣
2014-08-15,小倉
2014-08-15,防府
2014-08-15,小田原
2014-08-15,大宮
2014-08-15,京王閣
2014-08-16,小倉
2014-08-16,奈良
2014-08-16,小田原
2014-08-16,京王閣
2014-08-16,防府
2014-08-16,大宮
2014-08-17,小田原
2014-08-17,函館
2014-08-17,奈良
2014-08-17,別府
2014-08-17,小倉
2014-08-17,大宮
2014-08-17,松阪
2014-08-18,立川
2014-08-18,岸和田
2014-08-18,奈良
2014-08-18,小松島
2014-08-18,別府
2014-08-18,松阪
2014-08-18,大垣
2014-08-18,函館
2014-08-18,佐世保
2014-08-19,立川
2014-08-19,大垣
2014-08-19,小松島
2014-08-19,岸和田
2014-08-19,佐世保
2014-08-19,平塚
2014-08-19,松阪
2014-08-19,別府
2014-08-19,函館
2014-08-20,平塚
2014-08-20,佐世保
2014-08-20,大垣
2014-08-20,立川
2014-08-20,小松島
2014-08-20,岸和田
2014-08-21,広島
2014-08-21,前橋
2014-08-21,平塚
2014-08-21,豊橋
2014-08-21,小倉
2014-08-22,豊橋
2014-08-22,広島
2014-08-22,小倉
2014-08-22,前橋
2014-08-23,前橋
2014-08-23,松戸
2014-08-23,小倉
2014-08-23,広島
2014-08-23,岸和田
2014-08-23,豊橋
2014-08-24,松戸
2014-08-24,豊橋
2014-08-24,弥彦
2014-08-24,岸和田
2014-08-25,岐阜
2014-08-25,松戸
2014-08-25,伊東
2014-08-25,佐世保
2014-08-25,青森
2014-08-25,岸和田
2014-08-25,高知
2014-08-25,福井
2014-08-25,弥彦
2014-08-26,佐世保
2014-08-26,福井
2014-08-26,弥彦
2014-08-26,伊東
2014-08-26,高知
2014-08-26,青森
2014-08-26,岐阜
2014-08-27,福井
2014-08-27,松山
2014-08-27,高知
2014-08-27,佐世保
2014-08-27,青森
2014-08-27,岐阜
2014-08-27,伊東
2014-08-28,松山
2014-08-28,別府
2014-08-28,富山
2014-08-29,別府
2014-08-29,高松
2014-08-29,富山
2014-08-29,松山
2014-08-30,函館
2014-08-30,高松
2014-08-30,静岡
2014-08-30,西武園
2014-08-30,富山
2014-08-30,別府
2014-08-31,高松
2014-08-31,函館
2014-08-31,富山
2014-08-31,静岡
2014-08-31,西武園
2014-09-01,静岡
2014-09-01,名古屋
2014-09-01,豊橋
2014-09-01,岸和田
2014-09-01,広島
2014-09-01,西武園
2014-09-01,武雄
2014-09-01,函館
2014-09-02,豊橋
2014-09-02,名古屋
2014-09-02,平塚
2014-09-02,武雄
2014-09-02,岸和田
2014-09-02,立川
2014-09-02,広島
2014-09-02,高知
2014-09-03,岸和田
2014-09-03,青森
2014-09-03,武雄
2014-09-03,平塚
2014-09-03,豊橋
2014-09-03,広島
2014-09-03,高知
2014-09-03,立川
2014-09-03,名古屋
2014-09-04,立川
2014-09-04,平塚
2014-09-04,高知
2014-09-04,青森
2014-09-05,弥彦
2014-09-05,別府
2014-09-05,伊東
2014-09-05,松阪
2014-09-05,福井
2014-09-05,青森
2014-09-05,取手
2014-09-05,函館
2014-09-06,伊東
2014-09-06,松阪
2014-09-06,福井
2014-09-06,宇都宮
2014-09-06,弥彦
2014-09-06,別府
2014-09-06,取手
2014-09-06,函館
2014-09-07,弥彦
2014-09-07,松阪
2014-09-07,福井
2014-09-07,別府
2014-09-07,函館
2014-09-07,伊東
2014-09-07,宇都宮
2014-09-07,取手
2014-09-08,佐世保
2014-09-08,宇都宮
2014-09-08,小松島
2014-09-08,防府
2014-09-08,大垣
2014-09-08,松戸
2014-09-09,大垣
2014-09-09,松戸
2014-09-09,佐世保
2014-09-09,防府
2014-09-09,小松島
2014-09-10,松戸
2014-09-10,大垣
2014-09-10,佐世保
2014-09-10,小松島
2014-09-10,いわき平
2014-09-10,青森
2014-09-10,防府
2014-09-11,いわき平
2014-09-11,前橋
2014-09-11,青森
2014-09-12,青森
2014-09-12,いわき平
2014-09-12,前橋
2014-09-12,四日市
2014-09-13,小倉
2014-09-13,四日市
2014-09-13,前橋
2014-09-14,小倉
2014-09-14,前橋
2014-09-14,四日市
2014-09-15,小倉
2014-09-15,前橋
2014-09-15,函館
2014-09-16,奈良
2014-09-16,富山
2014-09-16,別府
2014-09-16,福井
2014-09-16,弥彦
2014-09-16,取手
2014-09-16,西武園
2014-09-16,函館
2014-09-17,富山
2014-09-17,別府
2014-09-17,西武園
2014-09-17,福井
2014-09-17,取手
2014-09-17,奈良
2014-09-17,広島
2014-09-17,弥彦
2014-09-17,千葉
2014-09-17,函館
2014-09-17,小田原
2014-09-18,千葉
2014-09-18,福井
2014-09-18,広島
2014-09-18,奈良
2014-09-18,取手
2014-09-18,西武園
2014-09-18,富山
2014-09-18,弥彦
2014-09-18,小田原
2014-09-18,別府
2014-09-19,広島
2014-09-19,和歌山
2014-09-19,小田原
2014-09-19,玉野
2014-09-19,千葉
2014-09-19,静岡
2014-09-20,京王閣
2014-09-20,静岡
2014-09-20,和歌山
2014-09-20,岐阜
2014-09-20,玉野
2014-09-20,函館
2014-09-21,静岡
2014-09-21,岐阜
2014-09-21,函館
2014-09-21,京王閣
2014-09-21,玉野
2014-09-21,和歌山
2014-09-22,京王閣
2014-09-22,岐阜
2014-09-22,函館
2014-09-23,小倉
2014-09-23,岐阜
2014-09-24,千葉
2014-09-24,小倉
2014-09-24,富山
2014-09-24,弥彦
2014-09-24,高松
2014-09-24,和歌山
2014-09-24,高知
2014-09-24,別府
2014-09-25,別府
2014-09-25,弥彦
2014-09-25,四日市
2014-09-25,小倉
2014-09-25,富山
2014-09-25,千葉
2014-09-25,高知
2014-09-25,佐世保
2014-09-25,和歌山
2014-09-25,高松
2014-09-25,大宮
2014-09-26,佐世保
2014-09-26,大宮
2014-09-26,弥彦
2014-09-26,高松
2014-09-26,小田原
2014-09-26,富山
2014-09-26,千葉
2014-09-26,高知
2014-09-26,四日市
2014-09-26,別府
2014-09-26,和歌山
2014-09-27,四日市
2014-09-27,青森
2014-09-27,大宮
2014-09-27,防府
2014-09-27,小田原
2014-09-27,佐世保
2014-09-28,小田原
2014-09-28,青森
2014-09-28,川崎
2014-09-28,防府
2014-09-28,小倉
2014-09-29,防府
2014-09-29,小倉
2014-09-29,川崎
2014-09-29,青森
2014-09-30,川崎
2014-09-30,青森
2014-09-30,小倉
2014-10-01,立川
2014-10-01,静岡
2014-10-02,川崎
2014-10-02,静岡
2014-10-02,防府
2014-10-02,大垣
2014-10-02,佐世保
2014-10-02,立川
2014-10-03,佐世保
2014-10-03,静岡
2014-10-03,立川
2014-10-03,大垣
2014-10-03,川崎
2014-10-03,防府
2014-10-04,防府
2014-10-04,大垣
2014-10-04,川崎
2014-10-04,佐世保
2014-10-04,和歌山
2014-10-05,大宮
2014-10-05,松戸
2014-10-05,大垣
2014-10-05,和歌山
2014-10-06,高松
2014-10-06,大宮
2014-10-06,名古屋
2014-10-06,松戸
2014-10-06,和歌山
2014-10-06,武雄
2014-10-06,豊橋
2014-10-06,奈良
2014-10-06,青森
2014-10-07,武雄
2014-10-07,青森
2014-10-07,松戸
2014-10-07,奈良
2014-10-07,名古屋
2014-10-07,高松
2014-10-07,豊橋
2014-10-07,大宮
2014-10-08,高松
2014-10-08,青森
2014-10-08,静岡
2014-10-08,豊橋
2014-10-08,高知
2014-10-08,函館
2014-10-08,奈良
2014-10-08,名古屋
2014-10-08,弥彦
2014-10-08,武雄
2014-10-08,大宮
2014-10-09,高知
2014-10-09,豊橋
2014-10-09,静岡
2014-10-09,名古屋
2014-10-09,函館
2014-10-09,弥彦
2014-10-10,小倉
2014-10-10,松阪
2014-10-10,函館
2014-10-10,弥彦
2014-10-10,高知
2014-10-10,静岡
2014-10-11,高松
2014-10-11,青森
2014-10-11,熊本
2014-10-11,立川
2014-10-11,小倉
2014-10-11,平塚
2014-10-11,松阪
2014-10-12,高松
2014-10-12,熊本
2014-10-12,松阪
2014-10-12,平塚
2014-10-12,青森
2014-10-12,立川
2014-10-12,小倉
2014-10-13,熊本
2014-10-13,高松
2014-10-13,青森
2014-10-13,立川
2014-10-13,平塚
2014-10-14,熊本
2014-10-14,高松
2014-10-15,広島
2014-10-15,熊本
2014-10-15,宇都宮
2014-10-15,小倉
2014-10-15,豊橋
2014-10-15,青森
2014-10-15,小田原
2014-10-15,玉野
2014-10-15,福井
2014-10-16,福井
2014-10-16,青森
2014-10-16,宇都宮
2014-10-16,玉野
2014-10-16,小倉
2014-10-16,名古屋
2014-10-16,小田原
2014-10-16,広島
2014-10-16,豊橋
2014-10-17,福井
2014-10-17,玉野
2014-10-17,広島
2014-10-17,豊橋
2014-10-17,名古屋
2014-10-17,青森
2014-10-17,小田原
2014-10-17,小倉
2014-10-17,宇都宮
2014-10-18,小松島
2014-10-18,名古屋
2014-10-18,武雄
2014-10-18,千葉
2014-10-18,前橋
2014-10-18,函館
2014-10-19,函館
2014-10-19,小松島
2014-10-19,武雄
2014-10-19,千葉
2014-10-19,前橋
2014-10-20,武雄
2014-10-20,小松島
2014-10-20,千葉
2014-10-20,函館
2014-10-20,前橋
2014-10-21,京王閣
2014-10-21,千葉
2014-10-22,佐世保
2014-10-22,岸和田
2014-10-22,玉野
2014-10-22,伊東
2014-10-22,京王閣
2014-10-22,富山
2014-10-22,青森
2014-10-22,岐阜
2014-10-23,伊東
