date,venue_id,venue_name,race_no,rank_within_race,car_no,name_kanji,predicted_rank
2025-06-06,86,別府,8,8,4,治田　知也,5.56
2025-06-06,86,別府,8,9,8,室井　健一,6.37
2025-06-06,86,別府,9,1,7,村田　雅一,2.56
2025-06-06,86,別府,9,2,1,寺崎　浩平,3.92
2025-06-06,86,別府,9,3,9,菊池　岳仁,4.23
2025-06-06,86,別府,9,4,8,今岡　徹二,4.28
2025-06-06,86,別府,9,5,5,北村　信明,4.92
2025-06-06,86,別府,9,6,3,山口　貴弘,4.97
2025-06-06,86,別府,9,7,6,佐藤　朋也,5.13
2025-06-06,86,別府,9,8,2,新田　康仁,5.35
2025-06-06,86,別府,9,9,4,中川　聖大,6.44
2025-06-06,86,別府,10,1,7,牧　　剛央,4.21
2025-06-06,86,別府,10,2,3,隅田　洋介,4.26
2025-06-06,86,別府,10,3,2,吉田　敏洋,4.28
2025-06-06,86,別府,10,4,4,今野　大輔,4.40
2025-06-06,86,別府,10,5,5,竹内　智彦,4.53
2025-06-06,86,別府,10,6,1,山崎　賢人,4.59
2025-06-06,86,別府,10,7,9,阿部　将大,4.89
2025-06-06,86,別府,10,8,6,仲野　結音,5.83
2025-06-06,86,別府,10,9,8,坂本　周輝,5.88
2025-06-06,86,別府,11,1,2,阿部　拓真,3.31
2025-06-06,86,別府,11,2,7,岩本　俊介,4.42
2025-06-06,86,別府,11,3,8,関　　貴之,4.54
2025-06-06,86,別府,11,4,3,東矢　圭吾,4.68
2025-06-06,86,別府,11,5,9,尾形　鉄馬,4.94
2025-06-06,86,別府,11,6,1,諸橋　　愛,5.02
2025-06-06,86,別府,11,7,5,渡邉　豪大,5.07
2025-06-06,86,別府,11,8,4,鷲田　幸司,6.09
2025-06-06,86,別府,11,9,6,溝口　　葵,6.38
2025-06-06,86,別府,12,1,1,松谷　秀幸,2.29
2025-06-06,86,別府,12,2,5,新山　響平,2.60
2025-06-06,86,別府,12,3,2,岩谷　拓磨,3.00
2025-06-06,86,別府,12,4,9,林　慶次郎,5.36
2025-06-06,86,別府,12,5,7,高原　仁志,5.86
2025-06-06,86,別府,12,6,6,中島　詩音,5.93
2025-06-06,86,別府,12,7,8,小島　　歩,5.97
2025-06-06,86,別府,12,8,3,松永　　将,6.02
2025-06-06,86,別府,12,9,4,今村麟太郎,6.48
