date,venue_id,venue_name,race_no,rank_within_race,car_no,name_kanji,predicted_rank
2025-06-04,83,久留米,7,5,7,藤原俊太郎,4.46
2025-06-04,83,久留米,7,6,6,北川　大成,4.87
2025-06-04,83,久留米,7,7,2,瀧野　勝太,5.42
2025-06-04,83,久留米,8,1,1,一ノ瀬　匠,2.24
2025-06-04,83,久留米,8,2,2,高橋　泰裕,3.26
2025-06-04,83,久留米,8,3,5,池田　浩士,3.99
2025-06-04,83,久留米,8,4,4,田村　真広,5.48
2025-06-04,83,久留米,8,5,6,大久保直也,5.49
2025-06-04,83,久留米,8,6,3,戸伏　康夫,5.83
2025-06-04,83,久留米,8,7,7,堀　　航輝,5.92
2025-06-04,83,久留米,9,1,5,半田　　誠,2.46
2025-06-04,83,久留米,9,2,1,鶴　　良生,2.86
2025-06-04,83,久留米,9,3,7,立石　拓也,4.63
2025-06-04,83,久留米,9,4,4,小笠原昭太,4.75
2025-06-04,83,久留米,9,5,2,宮倉　　勇,5.24
2025-06-04,83,久留米,9,6,3,三木　健治,5.50
2025-06-04,83,久留米,9,7,6,高橋　幸司,5.58
2025-06-04,83,久留米,10,1,1,寺師　幸成,1.58
2025-06-04,83,久留米,10,2,3,坂本　智哉,2.30
2025-06-04,83,久留米,10,3,4,白濱　一平,3.39
2025-06-04,83,久留米,10,4,2,土屋　　仁,3.61
2025-06-04,83,久留米,10,5,5,古閑　良介,4.02
2025-06-04,83,久留米,10,6,6,桂馬　将人,4.54
2025-06-04,83,久留米,10,7,7,高森　圭介,5.74
2025-06-04,83,久留米,11,1,2,小池　千啓,1.98
2025-06-04,83,久留米,11,2,5,立花　成泰,3.44
2025-06-04,83,久留米,11,3,4,吉田　晏生,3.81
2025-06-04,83,久留米,11,4,3,花田　将司,3.83
2025-06-04,83,久留米,11,5,7,上吹越直樹,4.49
2025-06-04,83,久留米,11,6,6,吉竹　尚城,4.73
2025-06-04,83,久留米,11,7,1,古川　貴之,5.41
