date,venue_id,venue_name,race_no,rank_within_race,car_no,name_kanji,predicted_rank
2025-06-05,86,別府,9,7,2,松岡　健介,4.88
2025-06-05,86,別府,9,8,8,小菅　　誠,4.89
2025-06-05,86,別府,9,9,5,治田　知也,5.71
2025-06-05,86,別府,10,1,9,小岩　大介,2.15
2025-06-05,86,別府,10,2,3,櫻井　正孝,3.29
2025-06-05,86,別府,10,3,4,佐藤　雅彦,3.74
2025-06-05,86,別府,10,4,1,林　慶次郎,4.08
2025-06-05,86,別府,10,5,6,田中　洋輔,4.10
2025-06-05,86,別府,10,6,7,坂本　周輝,4.47
2025-06-05,86,別府,10,7,2,岡　　光良,5.06
2025-06-05,86,別府,10,8,5,柴田　洋輔,5.46
2025-06-05,86,別府,10,9,8,磯川　勝裕,6.42
2025-06-05,86,別府,11,1,5,窓場千加頼,2.12
2025-06-05,86,別府,11,2,2,村田　雅一,3.35
2025-06-05,86,別府,11,3,1,中島　詩音,4.57
2025-06-05,86,別府,11,4,9,今藤　康裕,4.72
2025-06-05,86,別府,11,5,7,尾形　鉄馬,4.94
2025-06-05,86,別府,11,6,8,佐藤　朋也,5.41
2025-06-05,86,別府,11,7,4,畝木　　努,5.82
2025-06-05,86,別府,11,8,6,藤原　　浩,5.94
2025-06-05,86,別府,11,9,3,北村　信明,5.95
2025-06-05,86,別府,12,1,9,新山　響平,2.82
2025-06-05,86,別府,12,2,7,松谷　秀幸,2.84
2025-06-05,86,別府,12,3,2,菅田　壱道,3.41
2025-06-05,86,別府,12,4,8,坂井　　洋,3.94
2025-06-05,86,別府,12,5,6,皿屋　　豊,4.11
2025-06-05,86,別府,12,6,4,山崎　賢人,4.98
2025-06-05,86,別府,12,7,3,寺崎　浩平,5.22
2025-06-05,86,別府,12,8,1,岩本　俊介,5.64
2025-06-05,86,別府,12,9,5,深谷　知広,5.96
